model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,146,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,3,2,0,,stop,0,418
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,151,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,1,,1,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,441
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,151,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,2,2,0,,stop,0,414
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,151,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,3,3,0,,stop,0,554
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,152,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,499
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,152,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,593
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,152,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,425
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,153,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,646
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,153,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,REJECT,1,unresolvable,322,1,0,1,REJECT,1,1,0,0,3,3,2,1,r2|r3_label,stop,0,480
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,153,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2,stop,0,486
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,154,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,479
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,154,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_12,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,3,2,1,r3_label|r4_vote,stop,0,567
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,154,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,3,1,r3_label|r4_vote,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,155,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,539
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,155,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,496
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,155,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,544
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,156,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,538
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,156,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_22,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,426
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,156,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,428
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,161,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,450
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,161,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_12,PLAN_22,PLAN_22,0,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,485
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,161,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,446
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,162,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,550
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,162,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_11,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,390
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,162,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,431
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,163,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,509
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,163,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,REJECT,1,unresolvable,192,1,0,0,REJECT,1,1,0,0,3,3,2,0,,stop,0,423
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,163,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,419
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,164,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,533
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,164,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_12,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,1,r2,stop,0,388
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,164,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2,stop,0,410
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,165,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,512
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,165,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,420
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,165,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,437
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,166,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,476
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,166,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,430
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,166,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,441
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,211,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,457
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,211,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,427
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,211,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r3_label,stop,0,432
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,212,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,445
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,212,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1,stop,0,453
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,212,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_22,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r1,stop,0,558
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,213,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,1,r1,stop,0,441
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,213,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,1,r1,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,213,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,2,2,2,1,r1|r2,stop,0,505
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,214,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,535
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,214,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1|r2,stop,0,376
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,214,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_11,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r1,stop,0,473
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,215,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,376
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,215,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,381
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,215,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_22,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,216,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,436
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,216,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1,stop,0,487
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,216,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_22,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r1,stop,0,418
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,0,DILEMMA_BOTH_PREFER,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,513
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,452
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,2,0,,stop,0,433
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,222,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,457
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,222,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,0,,stop,0,424
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,222,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,4,,2,0,,stop,0,399
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,223,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,PLAN_11,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,,0,1,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2|r3_label|r4_vote,stop,0,409
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,223,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_22,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,1,r2|r3_label|r4_vote,stop,0,333
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,223,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_21,NO_UNIQUE_PLAN,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,1,r2|r3_label|r4_vote,stop,0,461
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,224,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,477
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,224,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r3_label|r4_vote,stop,0,501
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,224,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r3_label|r4_vote,stop,0,530
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,225,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,557
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,225,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,485
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,225,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,1,r2,stop,0,444
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,226,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,489
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,226,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,405
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,226,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_22,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,2,2,0,,stop,0,492
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,440
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,448
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,381
