gen,proxy,n_items,diff,lo,hi,dz,variant,W,pos
gpt-5.4-nano,mattr50,656,-0.013887787208094067,-0.01713891769835663,-0.010483334010691864,-0.3667236597440012,fmt_stripped,800,head
gpt-5.4-nano,ttr,656,-0.01113408676379319,-0.015183883415407993,-0.006680866299581654,-0.22000275329358587,fmt_stripped,800,head
gpt-5.4-nano,mean_word_len,656,0.07948115767073889,0.05561917297503593,0.10308939545678289,0.2664219929313867,fmt_stripped,800,head
gpt-5.4-nano,mean_sent_words,656,2.018727254283657,1.409299096360165,2.594423007484941,0.3172804545137341,fmt_stripped,800,head
gpt-5.4-nano,comma_per_word,656,0.007542763979418207,0.005633535657836457,0.009531673073579168,0.35526367949550003,fmt_stripped,800,head
gpt-5.4-nano,subord_per_word,656,-0.002662429179059382,-0.004245225882754651,-0.0010877343258499706,-0.1656861072148147,fmt_stripped,800,head
gpt-5.4-nano,n_words,656,-2.5457317073170733,-3.1721297554347827,-1.9358098833218944,-0.3366365055981073,fmt_stripped,800,head
grok-4-1-fast-reasoning,gzip,656,-0.003096783987615216,-0.0043379148287544245,-0.0018329316798050767,-0.1884190294172784,fmt_stripped,800,head
grok-4-1-fast-reasoning,lzma,656,-0.005268691881614163,-0.006694200219843133,-0.0038123482767846465,-0.31328118094704893,fmt_stripped,800,head
grok-4-1-fast-reasoning,zstd22,656,-0.004633479569453237,-0.005854045744480916,-0.0033383693352012737,-0.2792491146246875,fmt_stripped,800,head
grok-4-1-fast-reasoning,brotli,656,0.0019466755659358083,1.6066963535802657e-05,0.003848839553182373,0.07676469128453146,fmt_stripped,800,head
grok-4-1-fast-reasoning,h_char3,656,-0.007029926175843079,-0.014164611308017229,0.000304400600786272,-0.07751199894909556,fmt_stripped,800,head
grok-4-1-fast-reasoning,h_char5,656,-0.007518769081065792,-0.011760226391572324,-0.002867743937433514,-0.15634755176054346,fmt_stripped,800,head
grok-4-1-fast-reasoning,hrate_k3,656,0.010475008403326167,0.0054226904561638445,0.015374655375415838,0.20436816892169907,fmt_stripped,800,head
grok-4-1-fast-reasoning,hrate_k5,656,-0.00567813714956449,-0.008053267409359147,-0.0033828650076817976,-0.20453000195583032,fmt_stripped,800,head
grok-4-1-fast-reasoning,hrate_k6,656,-0.0022967741705414023,-0.003944613307597216,-0.0006939208315971049,-0.12069766609624899,fmt_stripped,800,head
grok-4-1-fast-reasoning,mattr50,656,-0.005891176931067661,-0.008480165566870082,-0.003193933486207694,-0.19991849026847883,fmt_stripped,800,head
grok-4-1-fast-reasoning,ttr,656,-0.013629383334462687,-0.01712089580853428,-0.010103433759555424,-0.3427428744442751,fmt_stripped,800,head
grok-4-1-fast-reasoning,mean_word_len,656,-0.010809582287944987,-0.03557153459650815,0.015069737831774144,-0.03608615441491303,fmt_stripped,800,head
grok-4-1-fast-reasoning,mean_sent_words,656,8.643241859343231,8.093452230088591,9.21833153551794,1.910241678532261,fmt_stripped,800,head
grok-4-1-fast-reasoning,comma_per_word,656,0.01456995542813335,0.012620978170534598,0.016657718071569287,0.6941719472181792,fmt_stripped,800,head
grok-4-1-fast-reasoning,subord_per_word,656,-0.0008197670321373522,-0.002329775098966391,0.0005663997810653424,-0.0549610854187896,fmt_stripped,800,head
grok-4-1-fast-reasoning,n_words,656,-0.10670731707317073,-0.6841603053435115,0.42071976336546857,-0.01643667561088044,fmt_stripped,800,head
POOLED,gzip,673,0.002893623688858281,0.0021054574835477793,0.003665768722449289,0.17857116392555747,fmt_stripped,800,head
POOLED,lzma,673,-0.0004145178599513524,-0.0012936512537378214,0.0004812128975318157,-0.022808090419364928,fmt_stripped,800,head
POOLED,zstd22,673,0.002958939668242998,0.002213492372826657,0.0037374913804709567,0.1856184827354602,fmt_stripped,800,head
POOLED,brotli,673,0.008418420159031461,0.007360126812775099,0.009466263285416634,0.3781307226291202,fmt_stripped,800,head
POOLED,h_char3,673,0.027703553005813883,0.023131537403964172,0.03247339660075926,0.28429685028485696,fmt_stripped,800,head
POOLED,h_char5,673,6.0913397578285945e-05,-0.0032224147292430807,0.0032708671947403356,0.0009746150332930326,fmt_stripped,800,head
POOLED,hrate_k3,673,0.0007501543081713756,-0.002237900668783084,0.0037274735035260865,0.01430015393499076,fmt_stripped,800,head
POOLED,hrate_k5,673,-0.014513762981605378,-0.01592227187860857,-0.013123403618136093,-0.5218460467295996,fmt_stripped,800,head
POOLED,hrate_k6,673,-0.0058829894562731355,-0.006902595854801614,-0.00485109914566387,-0.2928596082791798,fmt_stripped,800,head
POOLED,mattr50,673,-0.01664214141220676,-0.01840397024845969,-0.014883034739479958,-0.4713831349913837,fmt_stripped,800,head
POOLED,ttr,673,-0.017121192030464995,-0.019455405380845718,-0.014979780872775201,-0.3683463183326697,fmt_stripped,800,head
POOLED,mean_word_len,673,0.0238830668286534,0.007752215071950506,0.03949963468649105,0.07404248279081323,fmt_stripped,800,head
POOLED,mean_sent_words,673,-9.01923854379265,-9.97504857741555,-8.12869477106493,-0.48476134772389295,fmt_stripped,800,head
POOLED,comma_per_word,673,0.01777856999340882,0.016783693001937328,0.0188518369332595,0.9382878547665138,fmt_stripped,800,head
POOLED,subord_per_word,673,-7.595410736855793e-06,-0.0008425770717259307,0.0008221677613490828,-0.0004931056770335118,fmt_stripped,800,head
POOLED,n_words,673,-1.7573426062661652,-2.0884187889327497,-1.4117275427258664,-0.2512529907861645,fmt_stripped,800,head
claude-haiku-4-5,gzip,716,-0.0010249675222402956,-0.0024765921832895013,0.00044949768486650897,-0.06351900336415808,fmt_stripped,800,mid
claude-haiku-4-5,lzma,716,-0.0031132828058873497,-0.004826653747259818,-0.0014958963746230785,-0.1703548716897171,fmt_stripped,800,mid
claude-haiku-4-5,zstd22,716,-0.001101041545467695,-0.0026212190368329947,0.00030357024213978253,-0.06911953063515058,fmt_stripped,800,mid
claude-haiku-4-5,brotli,716,-0.0010394849575713304,-0.002930719552683788,0.0009038849479085834,-0.046033413025021196,fmt_stripped,800,mid
claude-haiku-4-5,h_char3,716,0.008861011093746155,0.0006732069661730808,0.01703456448161961,0.09124395231736337,fmt_stripped,800,mid
claude-haiku-4-5,h_char5,716,-0.020036666384288318,-0.02652000944802242,-0.013965696899779693,-0.32154382016224353,fmt_stripped,800,mid
claude-haiku-4-5,hrate_k3,716,-0.001396094351020376,-0.006881396333946746,0.0039506412220893985,-0.027123420610466405,fmt_stripped,800,mid
claude-haiku-4-5,hrate_k5,716,-0.0156344396194108,-0.01804545398563043,-0.01326648523168441,-0.5558134617736755,fmt_stripped,800,mid
claude-haiku-4-5,hrate_k6,716,-0.00139406267676408,-0.0032150923682315456,0.0004227822373057261,-0.07091843284686274,fmt_stripped,800,mid
claude-haiku-4-5,mattr50,716,-0.005329685932943776,-0.00852266561694197,-0.0018781879853258302,-0.14567354184601905,fmt_stripped,800,mid
claude-haiku-4-5,ttr,716,0.0002958872323444354,-0.003626395087179223,0.004523427647650926,0.006141135551695752,fmt_stripped,800,mid
claude-haiku-4-5,mean_word_len,716,0.1850428805927831,0.15538554315310693,0.21571716300919908,0.5661527141365452,fmt_stripped,800,mid
claude-haiku-4-5,mean_sent_words,716,-11.209476957707798,-14.092644739448337,-8.274556475302989,-0.373889441945408,fmt_stripped,800,mid
claude-haiku-4-5,comma_per_word,716,0.0025146357800218083,0.0006102403117333295,0.004402851770617126,0.14148749520568144,fmt_stripped,800,mid
claude-haiku-4-5,subord_per_word,716,0.004665403385319272,0.0029943070054775497,0.0063614255839061305,0.30119227341221005,fmt_stripped,800,mid
claude-haiku-4-5,n_words,716,-4.643854748603352,-5.226296804814971,-4.043195577475983,-0.7070525602504147,fmt_stripped,800,mid
claude-sonnet-4-6,gzip,666,0.0076223110678975605,0.00607689607217131,0.009149921966731825,0.5075130848397891,fmt_stripped,800,mid
claude-sonnet-4-6,lzma,666,-0.0006563339440324124,-0.002482608579053507,0.001169769749996689,-0.03750405556785525,fmt_stripped,800,mid
claude-sonnet-4-6,zstd22,666,0.010979001679481794,0.00950808467535491,0.012502210619980744,0.7566546597110326,fmt_stripped,800,mid
claude-sonnet-4-6,brotli,666,0.016287874016216102,0.014278012526422867,0.018355142731502044,0.7594125027264615,fmt_stripped,800,mid
claude-sonnet-4-6,h_char3,666,0.02034650715465341,0.011743141872808274,0.0290490976387365,0.2248123493320565,fmt_stripped,800,mid
claude-sonnet-4-6,h_char5,666,-0.023771022482011853,-0.031031590928265636,-0.016564619996563692,-0.35122388406839744,fmt_stripped,800,mid
claude-sonnet-4-6,hrate_k3,666,-0.014262196877741122,-0.019480016148165198,-0.009102275291001511,-0.25995352582359904,fmt_stripped,800,mid
claude-sonnet-4-6,hrate_k5,666,-0.022038435482127406,-0.02458542540860605,-0.019716230845909843,-0.824482440877427,fmt_stripped,800,mid
claude-sonnet-4-6,hrate_k6,666,-0.005035597467975374,-0.006862856236634615,-0.0032534712261872403,-0.2763584714097669,fmt_stripped,800,mid
claude-sonnet-4-6,mattr50,666,-0.023681807961853936,-0.02722555924834052,-0.020092477334224163,-0.6967214526426965,fmt_stripped,800,mid
claude-sonnet-4-6,ttr,666,-0.026843985719413196,-0.031283236279052454,-0.022368433148688593,-0.5866758981763215,fmt_stripped,800,mid
claude-sonnet-4-6,mean_word_len,666,-0.20924372105157305,-0.2395453283517404,-0.17957520414886957,-0.5883116281505323,fmt_stripped,800,mid
claude-sonnet-4-6,mean_sent_words,666,-37.35071186459216,-40.55333259933919,-34.18746810899968,-0.902490036129787,fmt_stripped,800,mid
claude-sonnet-4-6,comma_per_word,666,0.015584882379441068,0.013743853867647541,0.017422782291942607,1.0744235256603367,fmt_stripped,800,mid
claude-sonnet-4-6,subord_per_word,666,0.0035158477673590425,0.0016229352652607075,0.005369902249262975,0.20920837935886402,fmt_stripped,800,mid
claude-sonnet-4-6,n_words,666,1.7027027027027026,1.094276627789183,2.3482437689704816,0.2366606727353072,fmt_stripped,800,mid
gpt-5.4-nano,gzip,656,0.003055168503648021,0.0012911682120114103,0.004752763421838447,0.16562213041540202,fmt_stripped,800,mid
gpt-5.4-nano,lzma,656,0.003747454341255203,0.0016502743509136631,0.005821382866659497,0.17316655668011088,fmt_stripped,800,mid
gpt-5.4-nano,zstd22,656,0.0016827088563199663,-1.282366130501017e-05,0.003343561002482003,0.09564083447975182,fmt_stripped,800,mid
gpt-5.4-nano,brotli,656,-0.004022543133619463,-0.005924467887187168,-0.0021554032696793693,-0.19200244134402927,fmt_stripped,800,mid
gpt-5.4-nano,h_char3,656,0.028886579430395177,0.0191439892639683,0.0385777257413378,0.25858520039056737,fmt_stripped,800,mid
gpt-5.4-nano,h_char5,656,-0.019577395589718622,-0.027140529762361882,-0.011882131806407674,-0.26516166642671757,fmt_stripped,800,mid
gpt-5.4-nano,hrate_k3,656,0.007361596990757449,0.0016358540460928437,0.012912405575486867,0.13541892695809132,fmt_stripped,800,mid
gpt-5.4-nano,hrate_k5,656,-0.025315054037806275,-0.02789425418308012,-0.02286309677297035,-0.8228779773653522,fmt_stripped,800,mid
gpt-5.4-nano,hrate_k6,656,-0.009116297251391048,-0.011088537840825429,-0.007161896439019793,-0.4082210388794875,fmt_stripped,800,mid
gpt-5.4-nano,mattr50,656,0.016739504835777935,0.013254401373513441,0.020280205104856525,0.4522704604970322,fmt_stripped,800,mid
gpt-5.4-nano,ttr,656,0.02655317614617552,0.022001630091183593,0.031204273483380198,0.4948541772583229,fmt_stripped,800,mid
gpt-5.4-nano,mean_word_len,656,0.29659758458547764,0.26856082676338594,0.32391224284101483,0.9048430759889249,fmt_stripped,800,mid
gpt-5.4-nano,mean_sent_words,656,-4.750395712857603,-5.654227138579145,-3.890748828104819,-0.4218001918889861,fmt_stripped,800,mid
gpt-5.4-nano,comma_per_word,656,0.0038367218584994508,0.0015545090848972593,0.00595244302551905,0.1861910916300497,fmt_stripped,800,mid
gpt-5.4-nano,subord_per_word,656,-0.00583949806312869,-0.007594485310810929,-0.00409866146865044,-0.3281203252627749,fmt_stripped,800,mid
gpt-5.4-nano,n_words,656,-8.054878048780488,-8.73092548256771,-7.393890442890442,-0.9661525217906918,fmt_stripped,800,mid
grok-4-1-fast-reasoning,gzip,656,-0.02774773936303896,-0.02966075869486496,-0.025853016733799142,-1.4552697424249623,fmt_stripped,800,mid
grok-4-1-fast-reasoning,lzma,656,-0.027924896415908642,-0.030032892265852304,-0.02594614073736296,-1.536210860112189,fmt_stripped,800,mid
grok-4-1-fast-reasoning,zstd22,656,-0.02970899405997537,-0.0316415339973377,-0.027756900761494625,-1.4809106396923006,fmt_stripped,800,mid
grok-4-1-fast-reasoning,brotli,656,-0.028438769430918148,-0.03086423400496832,-0.02619247503931295,-1.0679058351881172,fmt_stripped,800,mid
grok-4-1-fast-reasoning,h_char3,656,-0.07608440094602176,-0.08622955557988042,-0.06694282263654333,-0.7415046094506778,fmt_stripped,800,mid
grok-4-1-fast-reasoning,h_char5,656,-0.09683242849003887,-0.10577850375081495,-0.08840352363371932,-1.7188500645406963,fmt_stripped,800,mid
grok-4-1-fast-reasoning,hrate_k3,656,-0.024869348953295508,-0.031762371946611766,-0.018184466926306157,-0.3878959903818332,fmt_stripped,800,mid
grok-4-1-fast-reasoning,hrate_k5,656,-0.009355011015211983,-0.011795525077388328,-0.006877735992794499,-0.29731228905082613,fmt_stripped,800,mid
grok-4-1-fast-reasoning,hrate_k6,656,0.0036880330035846728,0.0020031006292858893,0.005426401900008612,0.19211571667924401,fmt_stripped,800,mid
grok-4-1-fast-reasoning,mattr50,656,-0.0005236030799605487,-0.004229249488825267,0.0028926902781197996,-0.017046627285172124,fmt_stripped,800,mid
grok-4-1-fast-reasoning,ttr,656,-0.006487550828346349,-0.010987961840633468,-0.0020526373941484126,-0.1436907314578561,fmt_stripped,800,mid
grok-4-1-fast-reasoning,mean_word_len,656,0.4707272067661576,0.4395099899470827,0.5002607854121345,1.5385269846365015,fmt_stripped,800,mid
grok-4-1-fast-reasoning,mean_sent_words,656,0.731948333243711,0.2929533518356505,1.171597182634334,0.1481249453017695,fmt_stripped,800,mid
grok-4-1-fast-reasoning,comma_per_word,656,0.03463263112586836,0.03197040611771512,0.03729037245852995,1.6620050971564944,fmt_stripped,800,mid
grok-4-1-fast-reasoning,subord_per_word,656,-0.012263666581519027,-0.013810366526988261,-0.010689000049188175,-0.7874106039806946,fmt_stripped,800,mid
grok-4-1-fast-reasoning,n_words,656,-9.900914634146341,-10.534761916596253,-9.199958676832166,-1.3734220027550639,fmt_stripped,800,mid
POOLED,gzip,673,-0.004523806828433419,-0.0053657381738295915,-0.0036640744365697055,-0.26351364657594495,fmt_stripped,800,mid
POOLED,lzma,673,-0.0069867647061433,-0.007972444296803858,-0.005960318925311101,-0.36969869021538604,fmt_stripped,800,mid
POOLED,zstd22,673,-0.004537081267410327,-0.0053603902387178715,-0.0037068756620120408,-0.2665155960408694,fmt_stripped,800,mid
POOLED,brotli,673,-0.00430323087647321,-0.005387621795863618,-0.00322151844462598,-0.18789354448909462,fmt_stripped,800,mid
POOLED,h_char3,673,-0.004497575816806754,-0.009271334566731048,0.00038925531542286103,-0.04475911938917487,fmt_stripped,800,mid
POOLED,h_char5,673,-0.040054378236514414,-0.04376024376219412,-0.03631243367774795,-0.6158374806545107,fmt_stripped,800,mid
POOLED,hrate_k3,673,-0.008291510797824888,-0.011122159571504045,-0.005427256310584634,-0.1475282813328195,fmt_stripped,800,mid
POOLED,hrate_k5,673,-0.018085735038639115,-0.01950995815489393,-0.016705544083747793,-0.6178495984963657,fmt_stripped,800,mid
POOLED,hrate_k6,673,-0.0029644810981364574,-0.003931023818416837,-0.002035957796023591,-0.14933055013116517,fmt_stripped,800,mid
POOLED,mattr50,673,-0.0031988980347450813,-0.005055603251504376,-0.001308968915882729,-0.09251723985729222,fmt_stripped,800,mid
POOLED,ttr,673,-0.0016206182923098969,-0.0038547795748659977,0.0007597372949752337,-0.03363233558570348,fmt_stripped,800,mid
POOLED,mean_word_len,673,0.18578098772321133,0.1692073868985218,0.20195170303781104,0.5645725202502845,fmt_stripped,800,mid
POOLED,mean_sent_words,673,-13.144659050478461,-14.302482964703234,-11.97214320051566,-0.6004140259060614,fmt_stripped,800,mid
POOLED,comma_per_word,673,0.014142217785957673,0.013033120317026328,0.015254374516017914,0.7673225019834418,fmt_stripped,800,mid
POOLED,subord_per_word,673,-0.0024804783729923505,-0.003384897920102053,-0.0016140198585965326,-0.1510949053510482,fmt_stripped,800,mid
POOLED,n_words,673,-5.2242361822068695,-5.592925215489174,-4.870714870911082,-0.7129967416156208,fmt_stripped,800,mid
claude-haiku-4-5,gzip,635,-0.0046959830523867025,-0.006282465645720594,-0.0030263001153538445,-0.28232017273191085,fmt_stripped,1200,head
claude-haiku-4-5,lzma,635,-0.0076115571930785615,-0.009457344540294359,-0.005621786772235536,-0.41469076281850925,fmt_stripped,1200,head
claude-haiku-4-5,zstd22,635,-0.005644567484298978,-0.007241653452384483,-0.0039629474432603925,-0.3492945198152282,fmt_stripped,1200,head
claude-haiku-4-5,brotli,635,-0.00942465279217141,-0.01116160774960934,-0.007553551796124801,-0.5248511995205035,fmt_stripped,1200,head
claude-haiku-4-5,h_char3,635,0.009459086509147658,-2.781676830659442e-05,0.01951224223923665,0.08965455664734216,fmt_stripped,1200,head
claude-haiku-4-5,h_char5,635,-0.02523173222387736,-0.032945668892630765,-0.016814379485226752,-0.3451197213396326,fmt_stripped,1200,head
claude-haiku-4-5,hrate_k3,635,-0.003500192613164279,-0.00888861194876304,0.0016528988910420243,-0.07132848564387113,fmt_stripped,1200,head
claude-haiku-4-5,hrate_k5,635,-0.0141674710601625,-0.016633819393254413,-0.011769624424724292,-0.5067516623724377,fmt_stripped,1200,head
claude-haiku-4-5,hrate_k6,635,-0.0038163282192544934,-0.005939942135842548,-0.0017129468634217888,-0.18195122065365849,fmt_stripped,1200,head
claude-haiku-4-5,mattr50,635,-0.0231808444403634,-0.026317072753888938,-0.020003357558956547,-0.7469070053055095,fmt_stripped,1200,head
claude-haiku-4-5,ttr,635,-0.004895030280341129,-0.009184870669514907,-0.00032052364020974163,-0.1038269430570502,fmt_stripped,1200,head
claude-haiku-4-5,mean_word_len,635,0.31529344365047807,0.2849808207376846,0.3438601805551773,1.0572461309200285,fmt_stripped,1200,head
claude-haiku-4-5,mean_sent_words,635,-11.006714389750735,-12.889235356327525,-9.315528671750636,-0.45441783829428567,fmt_stripped,1200,head
claude-haiku-4-5,comma_per_word,635,0.01926128463570364,0.01737589843418171,0.021170505303617332,1.3442502439149342,fmt_stripped,1200,head
claude-haiku-4-5,subord_per_word,635,0.0016378809775801906,0.000306300788824573,0.0029897779087276976,0.13071989439448625,fmt_stripped,1200,head
claude-haiku-4-5,n_words,635,-10.888188976377952,-11.72753940277432,-9.998056110792074,-1.2110553526537213,fmt_stripped,1200,head
claude-sonnet-4-6,gzip,560,0.005043296720915132,0.0037146453204251573,0.00642072048154307,0.3522697571542859,fmt_stripped,1200,head
claude-sonnet-4-6,lzma,560,-0.0002663279659116046,-0.0017430883026750557,0.0012171649463223822,-0.01679973298556512,fmt_stripped,1200,head
claude-sonnet-4-6,zstd22,560,0.007831652292466637,0.006550876722127064,0.009171861420888617,0.573457140658969,fmt_stripped,1200,head
claude-sonnet-4-6,brotli,560,0.019275239761317342,0.017540378535516654,0.020917452373671253,1.017044167396092,fmt_stripped,1200,head
claude-sonnet-4-6,h_char3,560,0.05020941104480384,0.04200713647219022,0.05858697588517925,0.5628448953075277,fmt_stripped,1200,head
claude-sonnet-4-6,h_char5,560,0.009255683442895046,0.00254922770847093,0.015643075827106764,0.13845381678817156,fmt_stripped,1200,head
claude-sonnet-4-6,hrate_k3,560,0.004412945759260045,-0.0008643868632587147,0.009488065728085767,0.0880638333005161,fmt_stripped,1200,head
claude-sonnet-4-6,hrate_k5,560,-0.02096130110625739,-0.02351899811838921,-0.018622222770150944,-0.8317648311060089,fmt_stripped,1200,head
claude-sonnet-4-6,hrate_k6,560,-0.009413644445649941,-0.011254809802354849,-0.007563108011876694,-0.5271853220657293,fmt_stripped,1200,head
claude-sonnet-4-6,mattr50,560,-0.04225425829227695,-0.04538184406423865,-0.039000591689185064,-1.454301862000263,fmt_stripped,1200,head
claude-sonnet-4-6,ttr,560,-0.04013821563727596,-0.04436634253338273,-0.036087035920235246,-0.9877867171777589,fmt_stripped,1200,head
claude-sonnet-4-6,mean_word_len,560,-0.2492994426039862,-0.27879528615446736,-0.2187793114167725,-0.7892566132551537,fmt_stripped,1200,head
claude-sonnet-4-6,mean_sent_words,560,-22.830933353382143,-25.69966003541749,-20.194985452209703,-0.6713758480066374,fmt_stripped,1200,head
claude-sonnet-4-6,comma_per_word,560,0.031503458289592425,0.02984965344203411,0.03313330266977352,2.5974629702318004,fmt_stripped,1200,head
claude-sonnet-4-6,subord_per_word,560,-0.0008458649817471885,-0.002258821658286293,0.0006039762281265905,-0.06426395273435853,fmt_stripped,1200,head
claude-sonnet-4-6,n_words,560,3.6607142857142856,2.6723041444718723,4.602214781137387,0.3883347947511346,fmt_stripped,1200,head
gpt-5.4-nano,gzip,604,-0.001203811352349182,-0.0028260503192457436,0.0002417196114480351,-0.08037511224643383,fmt_stripped,1200,head
gpt-5.4-nano,lzma,604,-0.0014660588640948405,-0.0033840031296205712,0.0002089774510180481,-0.08474485999250864,fmt_stripped,1200,head
gpt-5.4-nano,zstd22,604,-0.0019900031234574545,-0.0035326059591052556,-0.0005431482611132375,-0.13711870476392893,fmt_stripped,1200,head
gpt-5.4-nano,brotli,604,-0.0005733482296987128,-0.002132724142053996,0.0009145086033745547,-0.034654623533292454,fmt_stripped,1200,head
gpt-5.4-nano,h_char3,604,0.02266444086447698,0.012805985455153176,0.03150452132428682,0.214947748562246,fmt_stripped,1200,head
gpt-5.4-nano,h_char5,604,-0.02977374901683899,-0.03755900367453158,-0.022317581111532495,-0.42132716971610373,fmt_stripped,1200,head
gpt-5.4-nano,hrate_k3,604,-0.0038779741461142515,-0.008839782636538668,0.000920918951081932,-0.07939263298092687,fmt_stripped,1200,head
gpt-5.4-nano,hrate_k5,604,-0.027910212691609284,-0.030304158598695643,-0.0253805342468767,-0.9608566698204069,fmt_stripped,1200,head
gpt-5.4-nano,hrate_k6,604,-0.011933064855070554,-0.013884629071185187,-0.009961340022349677,-0.5234657102922384,fmt_stripped,1200,head
gpt-5.4-nano,mattr50,604,-0.013316008114862521,-0.016359434357808105,-0.010334800107287722,-0.43576603276838455,fmt_stripped,1200,head
gpt-5.4-nano,ttr,604,0.0018683476664513269,-0.0021930799868464597,0.005621193418476825,0.04045705762364066,fmt_stripped,1200,head
gpt-5.4-nano,mean_word_len,604,0.21016529893806074,0.1864983347158699,0.23347944154036215,0.7606041077977581,fmt_stripped,1200,head
gpt-5.4-nano,mean_sent_words,604,0.5775875283813205,-0.057642419840359574,1.204070430267979,0.0866551810628693,fmt_stripped,1200,head
gpt-5.4-nano,comma_per_word,604,0.0052004944259577595,0.0034217018731330508,0.006966789363948137,0.29744154950731905,fmt_stripped,1200,head
gpt-5.4-nano,subord_per_word,604,-0.0029224948863161605,-0.004358573739560973,-0.001516433728493461,-0.22211804787875078,fmt_stripped,1200,head
gpt-5.4-nano,n_words,604,-8.357615894039736,-9.225691155271829,-7.473845821639777,-0.799070560329632,fmt_stripped,1200,head
grok-4-1-fast-reasoning,gzip,597,-0.011836805245599403,-0.01316150389890847,-0.010408179822350237,-0.7104555789979349,fmt_stripped,1200,head
grok-4-1-fast-reasoning,lzma,597,-0.013937888638135748,-0.015418948785653648,-0.012421780262464705,-0.8281159461696931,fmt_stripped,1200,head
grok-4-1-fast-reasoning,zstd22,597,-0.012736090375203709,-0.014001584327428504,-0.011339147273503866,-0.7773998309428026,fmt_stripped,1200,head
grok-4-1-fast-reasoning,brotli,597,-0.009253314208082284,-0.011058042470906153,-0.0075247430706180014,-0.41404839597693666,fmt_stripped,1200,head
grok-4-1-fast-reasoning,h_char3,597,-0.04667149822216828,-0.05425835591785975,-0.03815964773599341,-0.46576882496207833,fmt_stripped,1200,head
grok-4-1-fast-reasoning,h_char5,597,-0.0391869686655015,-0.04482447667082544,-0.03313316290265563,-0.688438160982961,fmt_stripped,1200,head
grok-4-1-fast-reasoning,hrate_k3,597,0.005094547996945173,-0.00015825138355053016,0.010226207226149277,0.09785503619228422,fmt_stripped,1200,head
grok-4-1-fast-reasoning,hrate_k5,597,-0.00014502871891786657,-0.00238779358620949,0.0022262308705496016,-0.004889623722068803,fmt_stripped,1200,head
grok-4-1-fast-reasoning,hrate_k6,597,0.0034519195801974325,0.0016524373411999156,0.0051726808415690564,0.16654644785248207,fmt_stripped,1200,head
grok-4-1-fast-reasoning,mattr50,597,-0.01358440777917899,-0.01615655664824955,-0.01120627390024749,-0.5477516466203186,fmt_stripped,1200,head
grok-4-1-fast-reasoning,ttr,597,-0.022240830341970184,-0.0259373464176644,-0.0187321018948807,-0.5615938433942702,fmt_stripped,1200,head
grok-4-1-fast-reasoning,mean_word_len,597,0.07878595525247088,0.05444135359363698,0.10304796565612594,0.28286529043371644,fmt_stripped,1200,head
grok-4-1-fast-reasoning,mean_sent_words,597,8.717235168325177,8.195777311003155,9.210225352282743,2.264820724150629,fmt_stripped,1200,head
grok-4-1-fast-reasoning,comma_per_word,597,0.011273974074850805,0.00930824311294634,0.0131286376750316,0.6178840426431739,fmt_stripped,1200,head
grok-4-1-fast-reasoning,subord_per_word,597,-0.0021973007003472647,-0.003467442544701671,-0.0008745881720228319,-0.17257203836208004,fmt_stripped,1200,head
grok-4-1-fast-reasoning,n_words,597,-2.4020100502512562,-3.1799005110039578,-1.642481080051079,-0.26469817665723355,fmt_stripped,1200,head
POOLED,gzip,599,-0.003173325732355039,-0.003971800493363442,-0.002326016218039892,-0.2028060198211285,fmt_stripped,1200,head
POOLED,lzma,599,-0.0058204581653051885,-0.006742034712783282,-0.004854674808923994,-0.3406844524943837,fmt_stripped,1200,head
POOLED,zstd22,599,-0.003134752172623376,-0.00390836239988766,-0.002316294103035666,-0.20653008078665624,fmt_stripped,1200,head
POOLED,brotli,599,5.981132841233628e-06,-0.0009491076986313261,0.0009055495215941973,0.0003156185230252643,fmt_stripped,1200,head
POOLED,h_char3,599,0.00891536004906505,0.003856928673715951,0.013944664187297387,0.08907406467624511,fmt_stripped,1200,head
POOLED,h_char5,599,-0.0212341916158307,-0.025283536014177422,-0.01718553160568001,-0.3174630097529311,fmt_stripped,1200,head
POOLED,hrate_k3,599,0.0005323317492316719,-0.002418336415633504,0.0034244463730911012,0.010641849947151278,fmt_stripped,1200,head
POOLED,hrate_k5,599,-0.015796003394236757,-0.017196431769040687,-0.014386164916406062,-0.5648180204803037,fmt_stripped,1200,head
POOLED,hrate_k6,599,-0.005427779484944389,-0.0066073361673628875,-0.0043315445601732555,-0.2636328376902585,fmt_stripped,1200,head
POOLED,mattr50,599,-0.023083879656670466,-0.024798142003722688,-0.02149169958498034,-0.7997986305087069,fmt_stripped,1200,head
POOLED,ttr,599,-0.01635143214828399,-0.018591226881036683,-0.014102922982350795,-0.3768379401795056,fmt_stripped,1200,head
POOLED,mean_word_len,599,0.08873631380925587,0.07244262831085871,0.10546390333469292,0.30364986579254055,fmt_stripped,1200,head
POOLED,mean_sent_words,599,-6.135706261606595,-7.159788277657314,-5.217478259705132,-0.3570276316450883,fmt_stripped,1200,head
POOLED,comma_per_word,599,0.016809802856526158,0.01575686553907899,0.01777796881549782,1.0812355787697618,fmt_stripped,1200,head
POOLED,subord_per_word,599,-0.0010819448977076058,-0.0018207552928716736,-0.0003289116972884198,-0.08390079054744821,fmt_stripped,1200,head
POOLED,n_words,599,-4.496775158738664,-5.054298701653774,-4.000127929005334,-0.4739552331779478,fmt_stripped,1200,head
