tag,gen,proxy,n_items,diff,lo,hi,sd_ref,dz,W,pos,comp
V_W300_mid,POOLED,hrate_k5,137,-0.004311372156701848,-0.007396320772071921,-0.0010493188355557887,0.027782803928213366,-0.155181318913735,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,hrate_k6,137,0.0008844056785532329,-0.0014836152667875033,0.0032372745039721674,0.01888189150112888,0.04683882854111081,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,mattr50,137,-0.011612734158141253,-0.0180153729660223,-0.0054537304555667835,0.050850771720611906,-0.22836888733852068,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,ttr,137,-0.01115496701717862,-0.017638976833114592,-0.0049790548968814425,0.05166569796973598,-0.21590663545691036,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,mean_word_len,137,-0.006717534966132463,-0.06208126081576176,0.04894284667532465,0.5108565424119972,-0.013149552581661731,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,mean_sent_words,137,-4.906172518107736,-6.00533543571805,-3.746649547000711,10.614278515542122,-0.46222383470754014,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,comma_per_word,137,0.010311261247784871,0.006327322887230702,0.014165586245803493,0.03177839766194235,0.32447391959392546,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,subord_per_word,137,0.001422170397578289,-0.0017890833964682407,0.00457415696631892,0.02512694275988788,0.056599420437595444,300,mid,NoT_vs_verboseCoT
V_W300_mid,POOLED,n_words,137,0.17536176206940712,-0.3005078028989744,0.6290916106323708,4.2620542179826355,0.04114489236892237,300,mid,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,gzip,150,0.002736734470103682,-0.0008144718603243023,0.006147177100871003,0.017089525470662434,0.16014104515668562,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,lzma,150,0.00021361563089851302,-0.0035269714711289304,0.004006028643546986,0.017010231141720827,0.012558067501774274,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,zstd22,150,0.0007320647563461291,-0.0028040472883136235,0.004182776766646906,0.01715594725038393,0.04267119417318949,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,brotli,150,0.005055726501962598,-0.00011286885459526709,0.010223804516284872,0.02486888240663037,0.20329528361172655,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,h_char3,150,0.01605184268905487,0.0001640855847026875,0.03183257903096926,0.07591989323606095,0.21143131272780102,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,h_char5,150,-0.006028245361411599,-0.016219932875538263,0.004013470306627807,0.045632071823144035,-0.13210544953503833,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,hrate_k3,150,0.01391612858450442,0.002445368067151777,0.025092111177918538,0.053702904969198904,0.2591317656369979,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,hrate_k5,150,-0.008284974115250055,-0.012836543612328236,-0.004005366892088147,0.023941587563493415,-0.34604948787452755,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,hrate_k6,150,0.002271807402824542,-0.0008828775510090468,0.005479554309048371,0.014983934578301293,0.15161621208053178,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,mattr50,150,-0.025473218296670232,-0.03342885570337377,-0.017159343501791203,0.03777085996519363,-0.6744145703895584,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,ttr,150,-0.02145375611101188,-0.029935820656655048,-0.012625862116998279,0.04368285858255565,-0.4911252790489138,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,mean_word_len,150,-0.027524164913734998,-0.10682315453691017,0.05287538965175147,0.38610737648233046,-0.07128629648181455,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,mean_sent_words,150,-7.601023809523809,-10.176616865079366,-5.32614503968254,14.764970803246863,-0.5148011405381392,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,comma_per_word,150,0.007899186408355196,0.002666536060545018,0.013190079106348737,0.023498582729683436,0.3361558651950926,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,subord_per_word,150,-0.0014025598598152356,-0.0055846796236513774,0.002660501773854137,0.01961383054719039,-0.07150871709841233,500,head,NoT_vs_verboseCoT
V_W500_head,claude-haiku-4-5,n_words,150,0.9866666666666667,0.046500000000000014,1.92,4.568783291055331,0.21595829870029998,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,gzip,150,0.009815589622515159,0.006377048471368939,0.013391371588217797,0.019527804903730562,0.5026468500123126,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,lzma,150,0.0016729913696338873,-0.0022378094064423493,0.005962999438869518,0.02098992434322148,0.07970449737110015,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,zstd22,150,0.013077092601905736,0.00983923222973046,0.016529126007162227,0.019032853253956428,0.6870799888706836,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,brotli,150,0.02014514661473977,0.01464583283744085,0.02621219142367303,0.030910274275037175,0.6517297917025856,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,h_char3,150,0.04955834614164117,0.033991836467313026,0.06576266683877709,0.08311116175642015,0.5962898977021326,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,h_char5,150,0.0070665703873051796,-0.0029815453260896656,0.018390847304258506,0.05412590739408853,0.1305580031361649,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,hrate_k3,150,0.019066540825232223,0.0069040384953536925,0.031816699547810454,0.05977127011880081,0.31899172942679227,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,hrate_k5,150,-0.016360785883433166,-0.020526221487577816,-0.011954982583960947,0.02449429532210659,-0.6679427053640212,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,hrate_k6,150,-0.00364575107570179,-0.007201401898510843,-0.00022635816400934687,0.016862979976706834,-0.2161985058831676,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,mattr50,150,-0.03480285893471632,-0.04381205609860585,-0.02529380604881481,0.048015117906803496,-0.7248312708982212,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,ttr,150,-0.033272892512665894,-0.043141708457658495,-0.023143610070810505,0.05405730305248172,-0.6155115152593312,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,mean_word_len,150,-0.19378345200907846,-0.2643852599094117,-0.12199928325069845,0.4328198921681963,-0.4477230726118593,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,mean_sent_words,150,-7.741087301587301,-10.23705595238095,-5.403050000000005,14.700990246472134,-0.5265691066929975,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,comma_per_word,150,0.02043645153890605,0.015524667917187535,0.025153262088994644,0.02264148751997629,0.9026108165762181,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,subord_per_word,150,0.005226387389032378,0.0015132724280252328,0.008772210033574276,0.018809846834237635,0.27785379833712,500,head,NoT_vs_verboseCoT
V_W500_head,claude-sonnet-4-6,n_words,150,2.8466666666666667,1.9266666666666667,3.74,5.39419275112056,0.5277280212271458,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,gzip,114,0.0043519633693734384,-7.72068485517334e-05,0.008796709815506624,0.017181766977273024,0.25328962819306916,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,lzma,114,0.00034735182714332034,-0.004431294623286305,0.005204278461938012,0.017717738463628542,0.019604749661271594,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,zstd22,114,0.0006569216735401081,-0.003669372170062144,0.004816895876017943,0.015981806263348015,0.04110434469767438,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,brotli,114,0.014603036729221064,0.008476727199122838,0.020922135927235037,0.02538783496312645,0.5751981904101181,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,h_char3,114,0.017236351468230868,-0.00286389894236783,0.03765227688533365,0.07525793606505571,0.22903035041156505,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,h_char5,114,0.0039031236457023567,-0.007806911086726516,0.015909720966694643,0.04324877192289302,0.09024819601030806,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,hrate_k3,114,0.00669137203300426,-0.007397099694263032,0.020479830913750042,0.05517567162393014,0.12127395709130176,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,hrate_k5,114,-0.009721143761469783,-0.015574937334766706,-0.0038871657973585188,0.0237587454568181,-0.409160651143728,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,hrate_k6,114,-0.0018791481952618806,-0.006208956198818259,0.0024809107939944767,0.014709348283958793,-0.1277519682711692,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,mattr50,114,-0.022947782087380016,-0.03309413477487577,-0.012736684749416556,0.04014186034320486,-0.5716671298036782,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,ttr,114,-0.023199440557101544,-0.03530397442391791,-0.01189158038578802,0.046883416682020486,-0.49483254845627306,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,mean_word_len,114,-0.08918747255815218,-0.15584045516501,-0.01945182482616391,0.3216390913644597,-0.277290525165335,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,mean_sent_words,114,3.249512670565302,0.9823860831170156,5.410848156360352,9.280648883423925,0.3501385206339639,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,comma_per_word,114,0.005433407508097813,-0.0010691213234791954,0.011294410926427073,0.02577981318068556,0.21076209784827166,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,subord_per_word,114,0.0062388112183756885,0.0012519196372025182,0.010986569903923714,0.01791529793201778,0.34823932273131997,500,head,NoT_vs_verboseCoT
V_W500_head,gpt-5.4-nano,n_words,114,0.9824561403508771,-0.1759920634920635,2.1519384398496233,4.987548538962292,0.19698177023762595,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,gzip,137,0.009100998608996682,0.005670360728552293,0.012432292015823673,0.01867379702367681,0.48736733067502974,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,lzma,137,0.007822880020610254,0.004176942993365409,0.011295589401679821,0.019558877662269568,0.39996569106320107,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,zstd22,137,0.007257892510038379,0.0038017228712394695,0.01056112596090004,0.018057821190960853,0.401925151062601,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,brotli,137,0.03276033534914347,0.026477226966642384,0.03886120190991673,0.032024409121616595,1.0229801656833732,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,h_char3,137,0.005868077130446154,-0.009418936284773213,0.0205606718557264,0.08003155232573703,0.07332204561723918,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,h_char5,137,0.00854270882261537,-0.00047823702123237313,0.01776518840949329,0.05096364212508133,0.16762359333834084,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,hrate_k3,137,0.02117685427263212,0.00960743261827239,0.03251103925042042,0.048471687990981616,0.4368912070190783,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,hrate_k5,137,-0.0036375243534929407,-0.00845554265997302,0.0014430799239266343,0.022106438327374363,-0.16454592547315056,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,hrate_k6,137,-0.0029996783706762718,-0.0064583727934565925,0.00023190081218168516,0.017073887131183865,-0.17568807545867154,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,mattr50,137,-0.023124653038438397,-0.030183829808260117,-0.0158873089863141,0.03126614654798784,-0.739606750161753,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,ttr,137,-0.03750320982224595,-0.045054343752735516,-0.02991412475905993,0.032999997499637154,-1.136460989812448,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,mean_word_len,137,-0.6939059526988437,-0.7822489893007507,-0.6106273155783281,0.42477629730969746,-1.6335797385439523,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,mean_sent_words,137,1.0814563781717068,-0.3118901218311066,2.461979761342125,5.955314170605684,0.18159518493744178,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,comma_per_word,137,-0.04035991676207783,-0.048265413818915776,-0.032453346048143435,0.044896865405754396,-0.8989473184224779,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,subord_per_word,137,-0.0010513254942613656,-0.005030129990112808,0.003056620111833308,0.01661554968652146,-0.06327359094921796,500,head,NoT_vs_verboseCoT
V_W500_head,grok-4-1-fast-reasoning,n_words,137,8.18978102189781,7.144721614013137,9.278001165501164,4.6792343397196,1.7502395535908502,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,gzip,137,0.00650132151774724,0.004560550935594091,0.008434322344327656,0.018118223593835706,0.35882775615812357,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,lzma,137,0.0025142097120714937,0.00032324129746022766,0.004661605067313169,0.018819192902710103,0.1335981689049709,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,zstd22,137,0.005430992885457588,0.0035897947064749396,0.00733336317667965,0.017557106989662306,0.309333017601099,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,brotli,137,0.018141061298766727,0.015166321286693568,0.021088047324430495,0.028297850191602646,0.6410756002994907,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,h_char3,137,0.022178654357343265,0.01363138691559625,0.03083241923310306,0.07858013584581847,0.2822425046561366,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,h_char5,137,0.003371039373552827,-0.001988973347763416,0.00881758042194049,0.048492598316301726,0.06951657553106588,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,hrate_k3,137,0.015212723928843255,0.008538448177661888,0.021941861346208198,0.054280383675727864,0.2802619086063279,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,hrate_k5,137,-0.009501107028411487,-0.011976311458606389,-0.006942045023391219,0.023575266667448115,-0.40301164616433693,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,hrate_k6,137,-0.00156319255970385,-0.0033492959700600865,0.00011827653391966315,0.015907537492537697,-0.09826741319560939,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,mattr50,137,-0.02658712808930124,-0.03107738974165526,-0.0220732573284046,0.039298496190797456,-0.6765431420128274,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,ttr,137,-0.02885732475075632,-0.03354080140579098,-0.02403407692967543,0.044405893954173756,-0.6498534807234522,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,mean_word_len,137,-0.2511002605449523,-0.2933503414515439,-0.208875593231677,0.39133566433117095,-0.6416493139568713,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,mean_sent_words,137,-2.7527855155935255,-3.9663974107829802,-1.6051489938463521,11.17548102593715,-0.2463236713663234,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,comma_per_word,137,-0.0016477178266796916,-0.004669797657751564,0.0012076155097799244,0.029204187209024922,-0.05642060211730529,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,subord_per_word,137,0.0022528283133328663,0.0002189461711472711,0.004168651259044547,0.018238631249991817,0.12351959324436021,500,head,NoT_vs_verboseCoT
V_W500_head,POOLED,n_words,137,3.251392623895505,2.6946504491934467,3.782391466244883,4.9074397302144455,0.6625435670411026,500,head,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,gzip,150,-0.0039013696497728735,-0.008256661650163427,0.0006615452240739053,0.020987670713668197,-0.18588864400431587,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,lzma,150,-0.005245546167162631,-0.00967835185473859,-0.0005740474438096503,0.021724059034853214,-0.2414625258910817,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,zstd22,150,-0.005189222254509949,-0.009721659005951396,-0.0006875163386988116,0.02091113084533432,-0.24815598414505477,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,brotli,150,-0.004125732681761426,-0.009975151792358705,0.0019553518128894074,0.028973020332309408,-0.14239912285432646,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,h_char3,150,-0.005985027127187716,-0.02505268222439536,0.014011683024096604,0.0967403583520677,-0.06186691086471247,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,h_char5,150,-0.019936109662258197,-0.033305853488151176,-0.005822529717256479,0.06290154225800677,-0.31694150805532145,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,hrate_k3,150,0.011815139192154787,-0.0011587689589276726,0.024881664490001697,0.058510497842310806,0.20193195456988375,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,hrate_k5,150,-0.007955979706761812,-0.013258706718641388,-0.003061279769423942,0.027413372437735006,-0.2902225811447504,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,hrate_k6,150,0.0030485940903417735,-0.000715189524165953,0.00677008664661651,0.017875625809531854,0.1705447475140236,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,mattr50,150,-0.0072732960378727425,-0.01658370485547329,0.0020416167783952194,0.04740581558105045,-0.15342623998183255,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,ttr,150,-0.0033544673169345774,-0.013749587729530817,0.007477909122739812,0.053358551017377624,-0.06286653690880974,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,mean_word_len,150,0.1526221691370309,0.05970686425904295,0.24453849313069553,0.43053796057125526,0.3544917826398527,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,mean_sent_words,150,-3.9782619047619043,-8.305426755651755,0.394761093073593,20.579379754317337,-0.19331301294089326,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,comma_per_word,150,0.006712582366541463,0.0008755113172527531,0.012405313927248385,0.023332875317559752,0.2876877485172064,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,subord_per_word,150,-0.0005402988140564237,-0.005502004881586098,0.00445458479145156,0.022958605077143084,-0.023533608084679733,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-haiku-4-5,n_words,150,-1.0933333333333333,-2.2268333333333334,0.04016666666666576,5.3058112583863855,-0.20606336714394174,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,gzip,150,0.003282610116561438,-0.0010483387184206257,0.007582463715409947,0.01909354009059255,0.17192255082014837,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,lzma,150,-0.006593446624824928,-0.011440307296269252,-0.0017945953618122986,0.021260939766386648,-0.31012018740813646,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,zstd22,150,0.0049627471598436106,0.0007766544921203482,0.00915989855262314,0.0182061593103738,0.2725861657717043,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,brotli,150,0.0005380519444497519,-0.005408699942106472,0.0061917782611235535,0.02510587116314616,0.021431319429360343,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,h_char3,150,-0.009497516812789576,-0.028823450172147796,0.00995136638835707,0.09176947664575567,-0.1034932001350673,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,h_char5,150,-0.027400947201318276,-0.041866636802516,-0.012800558338081651,0.0606693504482947,-0.45164398495861047,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,hrate_k3,150,0.008877923287886447,-0.005096286296968144,0.02295323182778831,0.06503829805490381,0.13650300751092703,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,hrate_k5,150,-0.007321111587645992,-0.012960392031799267,-0.0017967462402239814,0.026876686121614812,-0.27239636443713927,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,hrate_k6,150,-0.0016125663437449706,-0.005815967228911686,0.0024482833549638303,0.018762565969865773,-0.08594593864905711,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,mattr50,150,-0.025012156705925565,-0.03567072158883679,-0.0144768180077992,0.04787680517144372,-0.5224274388476562,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,ttr,150,-0.03291967481705145,-0.04411323763073167,-0.022096601666913972,0.05475459991311584,-0.601222086715785,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,mean_word_len,150,-0.1460445454148361,-0.2248464292976385,-0.07308924868472107,0.4434469215333496,-0.32933940528856004,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,mean_sent_words,150,-23.95499615199615,-28.307491798941793,-19.718168211880712,25.575907080178197,-0.936623521382814,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,comma_per_word,150,0.014379701402514555,0.009305364390907766,0.019692856990103935,0.02153560574040916,0.6677175267716129,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,subord_per_word,150,0.0038181414403984496,-0.0009865735679400842,0.008595644456896558,0.02109822877990821,0.18096976197520695,500,mid,NoT_vs_verboseCoT
V_W500_mid,claude-sonnet-4-6,n_words,150,1.96,1.0198333333333334,2.900166666666666,5.660412392783398,0.3462645234998873,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,gzip,114,-0.007149949061510451,-0.01257264924294954,-0.0018033610765133784,0.019381504048997977,-0.3689057899446201,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,lzma,114,-0.005250666170739558,-0.01168015139660074,0.0009427541793041579,0.02288891026758388,-0.22939782232340458,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,zstd22,114,-0.009311234669371365,-0.014861837915821675,-0.004067240588067818,0.018636056253696093,-0.49963546700094696,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,brotli,114,-0.009817000635127282,-0.01632132907310003,-0.003099756130939744,0.02519001917922824,-0.3897178706089437,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,h_char3,114,-0.007685573387495656,-0.03259734079465071,0.01687019880948525,0.08634760994588245,-0.089007366762236,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,h_char5,114,-0.033967635069429694,-0.05207550046652587,-0.016229787820144826,0.050313588523825586,-0.6751185130304231,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,hrate_k3,114,-0.0030746964543834827,-0.017923960946290552,0.010941045157731333,0.05970158175910377,-0.051501088644349505,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,hrate_k5,114,-0.00918040969182189,-0.015238673873195325,-0.0031854648879722745,0.027610505634618705,-0.33249697826291436,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,hrate_k6,114,0.0005884911704303263,-0.00421717585915098,0.005539908393023589,0.018513762767423225,0.03178668635993511,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,mattr50,114,0.009735256795074709,-0.0011001959421691242,0.021715073224888304,0.04383768729459543,0.22207505449939483,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,ttr,114,0.014402478909167184,0.0006356646415825437,0.028817880110612457,0.05962334021289325,0.24155773322563234,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,mean_word_len,114,0.27940319839469246,0.19337035908362124,0.35995330293077804,0.43100292250812217,0.6482628859423272,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,mean_sent_words,114,-6.013958507379559,-8.945563708721036,-3.5033864284961305,14.773563473665858,-0.40707568746697764,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,comma_per_word,114,-0.0005052206345159827,-0.007172515302167172,0.006383775793974139,0.03100571698224425,-0.016294434823271548,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,subord_per_word,114,-0.0017417308762764326,-0.0068238441956943304,0.003620789413604574,0.019989959150702015,-0.08713028691783324,500,mid,NoT_vs_verboseCoT
V_W500_mid,gpt-5.4-nano,n_words,114,-4.447368421052632,-5.849590513895358,-3.0983139200460172,7.336670564979769,-0.606183469962699,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,gzip,137,-0.020146031287856178,-0.02640048704231281,-0.014074062903416394,0.025300801160370923,-0.7962606069333192,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,lzma,137,-0.014450046806949427,-0.020847656833160755,-0.008177272221412799,0.026580478285941532,-0.5436338146929465,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,zstd22,137,-0.021184957278827715,-0.027772332209385242,-0.014674452366114863,0.026001849272244686,-0.8147480995300325,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,brotli,137,-0.020372177760148436,-0.028929455412601075,-0.012240040600637676,0.03245327086905697,-0.6277388138270086,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,h_char3,137,-0.06628833178865093,-0.09888956118888208,-0.03563977674949363,0.1581344531131109,-0.41918968626802666,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,h_char5,137,-0.02862549035088413,-0.05320620540796229,-0.004377938069013343,0.1080687519412271,-0.2648822146706388,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,hrate_k3,137,0.02717190180722662,0.008802520971156651,0.04427345662999648,0.07387946580434766,0.36778692849762873,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,hrate_k5,137,0.014065821830471507,0.008344551279232901,0.020210253485926952,0.028773030366542517,0.4888543768690886,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,hrate_k6,137,0.008399449562369498,0.0037561788387946663,0.013151610667253429,0.020729908560334357,0.4051850753669712,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,mattr50,137,-0.031174639205939107,-0.039731672508220746,-0.023019440378994085,0.03234497217065733,-0.963817159633239,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,ttr,137,-0.0443685859018074,-0.054901879974831994,-0.033836634380047456,0.03935312334626542,-1.127447636402612,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,mean_word_len,137,-0.25559599167858243,-0.36820228693271606,-0.14030824301819667,0.4198130829804419,-0.6088328402344956,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,mean_sent_words,137,4.38735405260738,3.118649326006962,5.803850456928261,3.3351818775236213,1.3154767007384311,500,mid,NoT_vs_verboseCoT
V_W500_mid,grok-4-1-fast-reasoning,comma_per_word,137,0.018509656520568896,0.01160094035815352,0.02611696860093412,0.02743632233015695,0.6746405840342455,500,mid,NoT_vs_verboseCoT
