model,scaffold,arm,item_id,sample_idx,masked,gold_type,region,gold_verdict,verdict,correct,noncommittal,is_nash,nash_verdicts,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,finish_reason,truncated,output_len,prompt_tokens,completion_tokens
grok-4-1-fast-reasoning,tmg_solo_nb,full,166,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Lennox,Rowan,PLAN_12,PLAN_21,stop,0,16,553,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,166,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Taylor,Rowan,PLAN_21,PLAN_12,stop,0,241,549,85
grok-4-1-fast-reasoning,tmg_solo_nb,full,166,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Kendall,Rowan,PLAN_12,PLAN_21,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,211,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Emerson,Greer,PLAN_21,PLAN_22,stop,0,304,551,93
grok-4-1-fast-reasoning,tmg_solo_nb,full,211,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Finley,Quinn,PLAN_12,PLAN_11,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,211,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Rowan,Finley,PLAN_12,PLAN_11,stop,0,272,550,101
grok-4-1-fast-reasoning,tmg_solo_nb,full,212,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Finley,Oakley,PLAN_22,PLAN_21,stop,0,511,550,156
grok-4-1-fast-reasoning,tmg_solo_nb,full,212,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Noor,Sage,PLAN_11,PLAN_12,stop,0,500,550,151
grok-4-1-fast-reasoning,tmg_solo_nb,full,212,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Oakley,Emerson,PLAN_12,PLAN_11,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,213,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Sage,Quinn,PLAN_12,PLAN_11,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,213,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Parker,Greer,PLAN_11,PLAN_12,stop,0,513,549,183
grok-4-1-fast-reasoning,tmg_solo_nb,full,213,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Wren,Quinn,PLAN_22,PLAN_21,stop,0,256,551,91
grok-4-1-fast-reasoning,tmg_solo_nb,full,214,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Sage,Parker,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,214,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Morgan,Kendall,PLAN_11,PLAN_12,stop,0,455,549,161
grok-4-1-fast-reasoning,tmg_solo_nb,full,214,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Sage,Quinn,PLAN_11,PLAN_12,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,215,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Quinn,Morgan,PLAN_22,PLAN_21,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,215,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Morgan,Kendall,PLAN_11,PLAN_12,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,215,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Rowan,Quinn,PLAN_12,PLAN_11,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,216,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Lennox,Jordan,PLAN_22,PLAN_21,stop,0,16,553,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,216,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Harper,Greer,PLAN_11,PLAN_12,stop,0,430,549,146
grok-4-1-fast-reasoning,tmg_solo_nb,full,216,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Lennox,Taylor,PLAN_11,PLAN_12,stop,0,439,553,128
grok-4-1-fast-reasoning,tmg_solo_nb,full,221,0,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,0,0,1,PLAN_21,01,01,Oakley,Rowan,PLAN_12,PLAN_11,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,221,1,0,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,0,0,1,PLAN_12,10,10,Jordan,Lennox,PLAN_21,PLAN_22,stop,0,254,549,83
grok-4-1-fast-reasoning,tmg_solo_nb,full,221,2,0,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_11,0,0,1,PLAN_11,10,01,Finley,Wren,PLAN_22,PLAN_21,stop,0,223,550,75
grok-4-1-fast-reasoning,tmg_solo_nb,full,222,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Morgan,Rowan,PLAN_22,PLAN_21,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,222,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Oakley,Wren,PLAN_21,PLAN_22,stop,0,286,550,81
grok-4-1-fast-reasoning,tmg_solo_nb,full,222,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Quinn,Oakley,PLAN_22,PLAN_21,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,223,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Lennox,Sage,PLAN_21,PLAN_22,stop,0,26,553,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,223,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,10,Taylor,Lennox,PLAN_11,PLAN_12,stop,0,268,549,89
grok-4-1-fast-reasoning,tmg_solo_nb,full,223,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Lennox,Jordan,PLAN_12,PLAN_11,stop,0,26,553,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,224,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,10,Lennox,Greer,PLAN_11,PLAN_12,stop,0,26,553,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,224,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Wren,Harper,PLAN_12,PLAN_11,stop,0,471,551,160
grok-4-1-fast-reasoning,tmg_solo_nb,full,224,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Taylor,Greer,PLAN_21,PLAN_22,stop,0,439,549,130
grok-4-1-fast-reasoning,tmg_solo_nb,full,225,0,0,ZERO_SUM,cannot_assist,NO_RECOMMENDATION,PLAN_12,0,0,1,PLAN_12,10,10,Oakley,Lennox,PLAN_21,PLAN_22,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,225,1,0,ZERO_SUM,cannot_assist,NO_RECOMMENDATION,PLAN_12,0,0,1,PLAN_12,10,10,Quinn,Greer,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,225,2,0,ZERO_SUM,cannot_assist,NO_RECOMMENDATION,PLAN_21,0,0,1,PLAN_21,01,01,Morgan,Taylor,PLAN_12,PLAN_11,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,226,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Lennox,Taylor,PLAN_22,PLAN_21,stop,0,16,553,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,226,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Harper,Sage,PLAN_22,PLAN_21,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,226,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Kendall,Morgan,PLAN_12,PLAN_11,stop,0,620,551,179
grok-4-1-fast-reasoning,tmg_solo_nb,full,231,0,0,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,0,0,1,PLAN_12,10,10,Morgan,Oakley,PLAN_21,PLAN_22,stop,0,219,549,74
grok-4-1-fast-reasoning,tmg_solo_nb,full,231,1,0,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,0,0,1,PLAN_12,10,10,Wren,Finley,PLAN_21,PLAN_22,stop,0,472,551,140
grok-4-1-fast-reasoning,tmg_solo_nb,full,231,2,0,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_11,0,0,1,PLAN_11,10,01,Wren,Noor,PLAN_22,PLAN_21,stop,0,331,551,107
grok-4-1-fast-reasoning,tmg_solo_nb,full,232,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Emerson,Wren,PLAN_22,PLAN_21,stop,0,407,551,133
grok-4-1-fast-reasoning,tmg_solo_nb,full,232,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Quinn,Rowan,PLAN_21,PLAN_22,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,232,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Harper,Quinn,PLAN_12,PLAN_11,stop,0,534,549,180
grok-4-1-fast-reasoning,tmg_solo_nb,full,233,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Oakley,Kendall,PLAN_22,PLAN_21,stop,0,26,550,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,233,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Parker,Kendall,PLAN_22,PLAN_21,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,233,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Rowan,Morgan,PLAN_22,PLAN_21,stop,0,26,550,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,234,0,0,ZERO_SUM,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Jordan,Kendall,PLAN_22,PLAN_21,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,234,1,0,ZERO_SUM,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Harper,Sage,PLAN_12,PLAN_11,stop,0,390,549,125
grok-4-1-fast-reasoning,tmg_solo_nb,full,234,2,0,ZERO_SUM,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,01,Sage,Rowan,PLAN_22,PLAN_21,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,235,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,10,Wren,Finley,PLAN_21,PLAN_22,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,235,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Noor,Wren,PLAN_11,PLAN_12,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,235,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Finley,Rowan,PLAN_12,PLAN_11,stop,0,480,550,150
grok-4-1-fast-reasoning,tmg_solo_nb,full,236,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,10,Sage,Greer,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,236,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Lennox,Emerson,PLAN_22,PLAN_21,stop,0,16,553,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,236,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Jordan,Kendall,PLAN_11,PLAN_12,stop,0,468,549,143
grok-4-1-fast-reasoning,tmg_solo_nb,full,241,0,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,0,0,1,PLAN_21,01,01,Wren,Greer,PLAN_12,PLAN_11,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,241,1,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,0,0,1,PLAN_21,01,01,Sage,Morgan,PLAN_12,PLAN_11,stop,0,310,549,95
grok-4-1-fast-reasoning,tmg_solo_nb,full,241,2,0,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,0,0,1,PLAN_12,10,10,Sage,Parker,PLAN_21,PLAN_22,stop,0,192,549,69
grok-4-1-fast-reasoning,tmg_solo_nb,full,242,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,10,Sage,Parker,PLAN_11,PLAN_12,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,242,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Rowan,Greer,PLAN_21,PLAN_22,stop,0,271,550,99
grok-4-1-fast-reasoning,tmg_solo_nb,full,242,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Lennox,Noor,PLAN_12,PLAN_11,stop,0,26,553,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,243,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Greer,Finley,PLAN_21,PLAN_22,stop,0,26,550,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,243,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Finley,Lennox,PLAN_21,PLAN_22,stop,0,26,550,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,243,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Emerson,Taylor,PLAN_12,PLAN_11,stop,0,557,551,163
grok-4-1-fast-reasoning,tmg_solo_nb,full,244,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Morgan,Greer,PLAN_12,PLAN_11,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,244,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,10,10,Sage,Morgan,PLAN_21,PLAN_22,stop,0,26,549,9
grok-4-1-fast-reasoning,tmg_solo_nb,full,244,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_RECOMMENDATION,NO_RECOMMENDATION,1,0,,,01,01,Morgan,Sage,PLAN_12,PLAN_11,stop,0,293,549,106
grok-4-1-fast-reasoning,tmg_solo_nb,full,245,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Kendall,Rowan,PLAN_11,PLAN_12,stop,0,261,551,86
grok-4-1-fast-reasoning,tmg_solo_nb,full,245,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Emerson,Harper,PLAN_11,PLAN_12,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,245,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Kendall,Oakley,PLAN_22,PLAN_21,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,246,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Taylor,Harper,PLAN_11,PLAN_12,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,246,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Harper,Wren,PLAN_11,PLAN_12,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,246,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Noor,Greer,PLAN_12,PLAN_11,stop,0,405,550,132
grok-4-1-fast-reasoning,tmg_solo_nb,full,251,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Taylor,Harper,PLAN_22,PLAN_21,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,251,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Finley,Oakley,PLAN_12,PLAN_11,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,251,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Finley,Oakley,PLAN_21,PLAN_22,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,252,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Lennox,Sage,PLAN_11,PLAN_12,stop,0,427,553,134
grok-4-1-fast-reasoning,tmg_solo_nb,full,252,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Noor,Greer,PLAN_21,PLAN_22,stop,0,501,550,170
grok-4-1-fast-reasoning,tmg_solo_nb,full,252,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Finley,Noor,PLAN_12,PLAN_11,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,253,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Sage,Quinn,PLAN_12,PLAN_11,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,253,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Noor,Morgan,PLAN_22,PLAN_21,stop,0,299,550,94
grok-4-1-fast-reasoning,tmg_solo_nb,full,253,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Taylor,Sage,PLAN_22,PLAN_21,stop,0,294,549,88
grok-4-1-fast-reasoning,tmg_solo_nb,full,254,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Taylor,Morgan,PLAN_21,PLAN_22,stop,0,276,549,86
grok-4-1-fast-reasoning,tmg_solo_nb,full,254,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Finley,Sage,PLAN_12,PLAN_11,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,254,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Morgan,Oakley,PLAN_22,PLAN_21,stop,0,306,549,105
grok-4-1-fast-reasoning,tmg_solo_nb,full,255,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Morgan,Sage,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,255,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Rowan,Jordan,PLAN_22,PLAN_21,stop,0,312,550,99
grok-4-1-fast-reasoning,tmg_solo_nb,full,255,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Morgan,Emerson,PLAN_12,PLAN_11,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,256,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Quinn,Greer,PLAN_21,PLAN_22,stop,0,248,549,87
grok-4-1-fast-reasoning,tmg_solo_nb,full,256,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Taylor,Harper,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,256,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Greer,Noor,PLAN_21,PLAN_22,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,261,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Finley,Rowan,PLAN_21,PLAN_22,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,261,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Noor,Taylor,PLAN_11,PLAN_12,stop,0,312,550,104
grok-4-1-fast-reasoning,tmg_solo_nb,full,261,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Finley,Emerson,PLAN_22,PLAN_21,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,262,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Emerson,Finley,PLAN_12,PLAN_11,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,262,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Quinn,Kendall,PLAN_22,PLAN_21,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,262,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Taylor,Noor,PLAN_22,PLAN_21,stop,0,525,549,165
grok-4-1-fast-reasoning,tmg_solo_nb,full,263,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Finley,Jordan,PLAN_12,PLAN_11,stop,0,396,550,126
grok-4-1-fast-reasoning,tmg_solo_nb,full,263,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Emerson,Rowan,PLAN_11,PLAN_12,stop,0,417,551,119
grok-4-1-fast-reasoning,tmg_solo_nb,full,263,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Sage,Harper,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,264,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Noor,Oakley,PLAN_12,PLAN_11,stop,0,323,550,103
grok-4-1-fast-reasoning,tmg_solo_nb,full,264,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Kendall,Noor,PLAN_21,PLAN_22,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,264,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Taylor,Kendall,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,265,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Taylor,Greer,PLAN_21,PLAN_22,stop,0,16,549,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,265,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,01,Jordan,Lennox,PLAN_22,PLAN_21,stop,0,118,549,40
grok-4-1-fast-reasoning,tmg_solo_nb,full,265,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,10,Kendall,Rowan,PLAN_21,PLAN_22,stop,0,16,551,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,266,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,10,Noor,Wren,PLAN_11,PLAN_12,stop,0,16,550,7
grok-4-1-fast-reasoning,tmg_solo_nb,full,266,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,01,Sage,Oakley,PLAN_12,PLAN_11,stop,0,16,549,7
