model,scaffold,arm,third_seat,third_role_id,item_id,game_id,sample_idx,gold_type,region,gold_verdict,nash_verdicts,n_nash,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,verdict,correct,noncommittal,group_is_nash,group_cell,group_payoff_row,group_payoff_col,output_len,post_sha256,finish_reason,truncated,protocol,n_agents,moderator_model,synthesis_verdict,synthesis_len,synthesis_correct,verdict_revised,r0_verdict_row_advocate,r0_verdict_col_advocate,r0_verdict_third,r1_verdict_row_advocate,r1_verdict_col_advocate,r1_verdict_third,r2_verdict_row_advocate,r2_verdict_col_advocate,r2_verdict_third,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_row_advocate,vote_col_advocate,vote_third,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,n_calls_type_named,type_named_first_round
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,155,155,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,10,10,Rowan,Kendall,PLAN_11,PLAN_22,PLAN_12,1,0,1,"1,0",3,3,696,e03b8e74a488b4383a21e333392bae40245d4f42bf3787043cbdf1950c4e030d,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,898,1,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20132,2574,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,156,156,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,10,10,Oakley,Rowan,PLAN_11,PLAN_22,PLAN_12,1,0,1,"1,0",3,3,751,c0c6c21192d2e0885402fc595a532c203cfdcbe395fe3c14ba706ec0e7a9fa63,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,725,1,0,PLAN_11,PLAN_22,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20408,2644,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,161,161,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,PLAN_22,1,01,10,Kendall,Sage,PLAN_21,PLAN_12,PLAN_22,0,0,1,"1,0",3,2,510,d648c89470cfffbdb857ea1f4a7e7cebc6a0471c6fe7ca7e71af006fd977a74e,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,699,0,0,PLAN_22,PLAN_12,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19729,2475,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,162,162,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,01,01,Sage,Greer,PLAN_22,PLAN_11,PLAN_22,1,0,1,"1,1",4,2,861,5ba2c302f1ee0837a967738fdc00ee90a0e6ea100abb39858c8e49d3973d1d7a,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,604,1,0,PLAN_22,PLAN_11,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19143,2272,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,163,163,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,01,01,Noor,Parker,PLAN_22,PLAN_11,PLAN_22,1,0,1,"1,1",4,3,744,5cd24451fdd2ee11416ec891b9bc740ab417440ff0d10f99e7e169251e53b947,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,743,1,0,PLAN_22,PLAN_11,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,0,player_r_advocate|neutral_reader,1,0,2,1,0,0,player_c_advocate,ACCEPT,REJECT,ACCEPT,17,20431,2730,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,164,164,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,01,10,Kendall,Jordan,PLAN_21,PLAN_12,PLAN_21,1,0,1,"1,1",4,3,558,6bdb9c56e8ab2d6303fcaf7742aa28c1fb2fd6b82a0b09d30d49e50e445ffe80,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,579,1,0,PLAN_21,PLAN_12,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20525,2717,0,0,3,r2
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,165,165,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,10,10,Greer,Lennox,PLAN_11,PLAN_22,PLAN_12,1,0,1,"1,0",3,3,561,5aba3841290162b3ac3ff8c27d60db68a2f9ee4449f859e9b1f1bd83eb1fefca,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,840,1,0,PLAN_11,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20135,2525,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,166,166,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,10,01,Lennox,Rowan,PLAN_12,PLAN_21,PLAN_11,1,0,1,"1,0",3,3,674,6aebd80e3ac3600c8db585f406d54e7852f1e78197eaa7ad79a76bd9c84cc46f,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,782,1,0,PLAN_12,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19567,2399,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,211,211,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,10,10,Emerson,Greer,PLAN_21,PLAN_22,PLAN_22,1,0,1,"0,0",2,4,569,6d4e6861f58a57a00b1285b129af55d7f04413b2ec739fa5a2804df37d59ef1f,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,611,1,0,PLAN_21,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19604,2366,0,0,2,synthesis
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,212,212,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,10,01,Finley,Oakley,PLAN_22,PLAN_21,PLAN_21,1,0,1,"0,0",2,4,756,fa606d5c6970e9e1c462a5f98b5cc63ed7e7598072924685b580f0cc80620a76,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,574,1,0,PLAN_22,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19500,2408,0,0,4,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,213,213,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,01,01,Sage,Quinn,PLAN_12,PLAN_11,PLAN_11,1,0,1,"0,0",2,4,578,1842aa53ba1a59d81527176d2c25c32bbeb6a3e607d76878ca7ba617f9cb912c,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,658,1,0,PLAN_12,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19460,2397,0,0,4,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,214,214,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,10,10,Sage,Parker,PLAN_21,PLAN_22,PLAN_22,1,0,1,"0,0",2,4,647,95ebdb1177345caaa8389eba21d374c81ec6ce5d4c32faf1e1d8c34a46d8fa05,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,644,1,0,PLAN_11,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20080,2512,0,0,4,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,215,215,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,10,01,Quinn,Morgan,PLAN_22,PLAN_21,PLAN_21,1,0,1,"0,0",2,4,597,671c13d5a09867476c9fe439a076b3c91a6d14cf6567813909d3621f1df03dda,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,681,1,0,PLAN_22,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20168,2547,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,216,216,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,10,01,Lennox,Jordan,PLAN_22,PLAN_21,PLAN_21,1,0,1,"0,0",2,4,577,9ded42e7e81abbdb1f901edf4abc4a886f1f57591e10e65852f1bc80587ef5e7,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,663,1,0,PLAN_22,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19913,2471,0,0,4,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,221,221,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Oakley,Rowan,PLAN_12,PLAN_11,PLAN_12,1,0,0,"0,1",4,3,677,0d7ef76fdc025997fb50ecf2053879777028be535cacb6bd93ebbf5eabcf0508,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,712,1,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19163,2174,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,222,222,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,10,01,Morgan,Rowan,PLAN_22,PLAN_21,PLAN_22,0,0,0,"0,1",4,3,672,4bef88c17c4ffe1c41315d632c3cd9a624041746d687c22d2d5a4f92156afe41,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,606,0,0,PLAN_22,PLAN_21,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20468,2644,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,223,223,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,10,10,Lennox,Sage,PLAN_21,PLAN_22,PLAN_11,0,0,0,"1,1",3,3,649,3d945e13f7928c00b983aa65658ef09d5869a900380a8b104da098495571e541,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,619,0,0,PLAN_21,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,NO_UNIQUE_PLAN,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21869,3197,0,0,11,r2
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,224,224,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,01,10,Lennox,Greer,PLAN_11,PLAN_12,NO_UNIQUE_PLAN,1,0,,,,,596,ccb7da6757aa1b86ce6c89b1be869456310f5016a410f88f199b1084dbc85f36,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,708,1,0,PLAN_11,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19934,2574,0,0,8,synthesis
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,225,225,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,PLAN_12,1,10,10,Oakley,Lennox,PLAN_21,PLAN_22,PLAN_12,0,0,1,"1,0",2,3,753,520dd4bd1b11e1474b0c493ff49b3d9993274976672668d070e5fa7f09dbbc7a,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,774,0,0,PLAN_21,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20828,2775,0,0,3,r2
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,226,226,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,10,01,Lennox,Taylor,PLAN_22,PLAN_21,PLAN_11,1,0,1,"1,0",2,3,665,5ae9316cf5f46fa3af68a82c0192a43fe95f7af273039d371128817e36ae8353,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,551,1,0,PLAN_22,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20661,2704,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,231,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,1,10,10,Morgan,Oakley,PLAN_21,PLAN_22,PLAN_21,1,0,0,"0,1",4,3,749,ec9df95a61b605a4bc3ebb1492dd992587377f9c36ca52c1a2adc83c2eb3917a,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,844,1,0,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20302,2536,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,232,232,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,10,01,Emerson,Wren,PLAN_22,PLAN_21,PLAN_22,0,0,0,"0,1",4,3,703,5a962f516d6b5a1fbdf24612b2ae79897ce87ef1f27d54c8ad97fc4d9ca18158,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,714,0,0,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21317,2836,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,233,233,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,10,01,Oakley,Kendall,PLAN_22,PLAN_21,NO_UNIQUE_PLAN,1,0,,,,,688,89f9893fa91ed242c9f49020f42e339b0e0150133543b7827cd77af0f7ee9301,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,571,1,0,PLAN_22,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19186,2278,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,234,234,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,,0,10,01,Jordan,Kendall,PLAN_22,PLAN_21,NO_UNIQUE_PLAN,1,0,,,,,549,6a552ba36dab9b91b674568f4f5ba021f61611d854e97463ac0b372fe1d8cd4c,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,755,1,0,PLAN_22,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19597,2505,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,235,235,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,10,10,Wren,Finley,PLAN_21,PLAN_22,PLAN_12,1,0,1,"1,0",3,3,491,22fb8680474e663ac900d23eb4c68631e5f4f98d9696ac0bc08202a7e77469ce,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,809,1,0,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,22090,3178,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,236,236,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,10,10,Sage,Greer,PLAN_21,PLAN_22,PLAN_12,1,0,1,"1,0",3,3,615,a54a614a864cd455e7cb6f44386a715273901946e7cc9c17bf8ca7d84c8c8ae8,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,795,1,0,PLAN_21,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20678,2743,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,241,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Wren,Greer,PLAN_12,PLAN_11,PLAN_12,1,0,0,"0,1",4,3,584,4e439ca3cb66f8e2de17dfd3e1d1375ef286ca4793a7506813563654742a27b2,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,702,1,0,PLAN_12,PLAN_11,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19313,2298,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,242,242,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,01,10,Sage,Parker,PLAN_11,PLAN_12,PLAN_11,0,0,0,"0,1",4,3,568,192369efddc1982517a3d586699d4f67a99359eafea74100a4eefd0f15730808,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,622,0,0,PLAN_11,PLAN_12,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19122,2274,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,243,243,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,10,10,Greer,Finley,PLAN_21,PLAN_22,NO_UNIQUE_PLAN,1,0,,,,,835,464a3dbfedf5c84b9585df6fc16e2129a753b5957ebc7c0075e81948303c5a67,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,668,1,0,PLAN_21,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19413,2443,0,0,6,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,244,244,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,,0,01,01,Morgan,Greer,PLAN_12,PLAN_11,NO_UNIQUE_PLAN,1,0,,,,,677,874d70281e9c7ef19c4dab3faba3889983621b79e624ce8e598c92001a40b3cb,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,722,1,0,PLAN_12,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18956,2232,0,0,0,
