model,scaffold,arm,third_seat,third_role_id,item_id,game_id,sample_idx,gold_type,region,gold_verdict,nash_verdicts,n_nash,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,verdict,correct,noncommittal,group_is_nash,group_cell,group_payoff_row,group_payoff_col,output_len,post_sha256,finish_reason,truncated,protocol,n_agents,moderator_model,synthesis_verdict,synthesis_len,synthesis_correct,verdict_revised,r0_verdict_row_advocate,r0_verdict_col_advocate,r0_verdict_third,r1_verdict_row_advocate,r1_verdict_col_advocate,r1_verdict_third,r2_verdict_row_advocate,r2_verdict_col_advocate,r2_verdict_third,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_row_advocate,vote_col_advocate,vote_third,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,n_calls_type_named,type_named_first_round
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,342,342,0,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Quinn,Parker,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,731,80f8cb7651ab78d75ccfa3297d301cee7bdba3900999e397589189c66929733d,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,689,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18224,1889,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,342,342,1,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Lennox,Jordan,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,568,99045219c2e0ed35c87fa99da0c3bf555c5f815e08139550e926702c0c842816,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,563,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18631,2050,0,0,7,r3_label
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,342,342,2,ASSURANCE,value,PLAN_12,PLAN_12|PLAN_21,2,01,01,Emerson,Kendall,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,612,6b35303ea4cb871951419168e042421b08cc6ef176dcb37ea2cd830bb3f0a306,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,663,1,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18399,1949,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,343,343,0,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Morgan,Harper,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,734,3f4eeea8fc177dd368232fad5fca18149edc57841a9a6c1f8fa3fce8897a595c,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,667,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17319,1628,0,0,5,r2
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,343,343,1,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Finley,Jordan,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,438,da7551734628acc5d004e944fa04f2880b6a48ace9a16b595a06bcf311efb273,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,478,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,16858,1521,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,343,343,2,ASSURANCE,value,PLAN_12,PLAN_12|PLAN_21,2,01,01,Jordan,Lennox,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,678,25445c250bf762494af864275920123b8ed164bc8e74bb26a561309261cd2bdd,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,596,1,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17511,1664,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,344,344,0,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Oakley,Lennox,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,636,3c946d0d4c7978158cf6c0d0b7d248cf3cb75abaa2bd8af2bd230934b446ea37,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,735,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18206,1886,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,344,344,1,ASSURANCE,value,PLAN_21,PLAN_12|PLAN_21,2,10,10,Emerson,Taylor,PLAN_21,PLAN_21,PLAN_21,1,0,1,"0,1",4,4,481,c9a4a525da4232b5b42b26feff3ff05200586579d018b25f87598df7bec2515b,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,676,1,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17990,1853,0,0,3,r2
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,344,344,2,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Greer,Taylor,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,541,cc307fd42f52d0dc6e381fa1440d216f84e3a74587d34c3b199cf23d59ae2b30,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,495,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18147,1940,0,0,7,r3_label
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,412,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_11,1,10,01,Taylor,Morgan,PLAN_12,PLAN_22,PLAN_22,1,0,0,"0,1",3,4,529,e299f7275300321e484d300c0cfbd9b1c25bd57c9989f7b41bc6a357ee404d41,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,722,1,0,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19666,2441,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,412,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,1,10,10,Morgan,Rowan,PLAN_11,PLAN_21,PLAN_21,1,0,0,"0,1",3,4,732,c727048e79f489eac96c0ce666dc5dd665e1b756ecc4854e438f224b3eaa4c2c,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,684,1,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19641,2405,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,412,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,PLAN_22,1,01,10,Wren,Finley,PLAN_21,PLAN_11,PLAN_11,1,0,0,"0,1",3,4,546,72f3466cf4b536ea1aec07d31e0eb98001f0d91e15611aa8a20bdb7313b36453,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,753,1,0,PLAN_21,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19313,2273,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,413,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,PLAN_22,1,01,10,Wren,Lennox,PLAN_21,PLAN_11,PLAN_11,1,0,0,"0,1",3,4,659,51040905c301c7105a96a8aad98eb8f32d8ead0995eb120eebc4c725f387e60a,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,718,1,0,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19226,2196,0,0,4,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,413,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Greer,Noor,PLAN_22,PLAN_12,PLAN_12,1,0,0,"0,1",3,4,883,c8913e50a73ffae2d19f5ee39551eb685701c2a62fc1ca57c130daac1856a15f,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,788,1,0,PLAN_22,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20683,2657,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,413,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_11,1,10,01,Morgan,Harper,PLAN_12,PLAN_22,PLAN_22,1,0,0,"0,1",3,4,711,3448bbdcff4a360f65f8ea5ecd0a8e8cf1fd1d20e7b3704bf2e410134f3aa83d,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,863,1,0,PLAN_12,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20034,2466,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,414,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Finley,Lennox,PLAN_22,PLAN_12,PLAN_12,1,0,0,"0,1",3,4,744,c3177e4864501c64b10fa75f1911dc1b4890e836c8d6ae53ee9d875febd39d02,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,711,1,0,PLAN_22,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19710,2380,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,414,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Harper,Lennox,PLAN_22,PLAN_12,PLAN_12,1,0,0,"0,1",3,4,574,64bf3b90e93bf0b2ef4a0f81bc6e33f71be6de492a62e3c9844dbceff43ecb06,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,791,1,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20249,2501,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,414,414,2,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,1,10,10,Emerson,Quinn,PLAN_11,PLAN_21,PLAN_21,1,0,0,"0,1",3,4,607,61aecb2e8c8963ed629130d41a16e76506270cdfd38d8085543ec90ce43a5c45,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,634,1,0,PLAN_11,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19664,2375,0,0,0,
