model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,gold_action,private_action,dominant_action,maximin_action,role_id,role_stake,group_verdict,group_is_gold,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_private,r2_is_private,r0_is_gold,r2_is_gold,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,deviation_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,332,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,REJECT,1,unresolvable,377,1,0,1,REJECT,1,1,0,0,4,3,4,2,1,r1|r2|r4_vote,stop,0,458
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,332,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r1|r2|r4_vote,stop,0,422
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,0,ASSURANCE,value,PLAN_21,,,,,neutral_reader_nb,none,PLAN_21,1,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,,1,r1|r2|r3_label|r4_vote,stop,0,423
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,0,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_2,player_c_advocate_nb,col,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,2,4,2,1,r1|r2|r3_label|r4_vote,stop,0,358
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,0,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,REJECT,1,unresolvable,186,1,0,1,REJECT,1,1,0,0,4,2,4,2,1,r1|r2|r3_label|r4_vote,stop,0,554
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,1,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,NO_RECOMMENDATION,0,NO_RECOMMENDATION,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2|r3_label|r4_vote,stop,0,493
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,NO_RECOMMENDATION,0,NO_RECOMMENDATION,ACT_2,ACT_1,ACT_1,,,1,0,,,1,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,4,2,1,r1|r2|r3_label|r4_vote,stop,0,561
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_r_advocate_nb,row,NO_RECOMMENDATION,0,NO_RECOMMENDATION,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,4,2,1,r1|r2|r3_label|r4_vote,stop,0,538
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,2,ASSURANCE,value,PLAN_21,,,,,neutral_reader_nb,none,PLAN_21,1,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,0,,stop,0,481
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,2,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_2,player_c_advocate_nb,col,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,0,,stop,0,435
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,333,2,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_21,1,PLAN_21,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,0,,stop,0,329
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,0,ASSURANCE,value,PLAN_12,,,,,neutral_reader_nb,none,PLAN_12,1,PLAN_12,NO_RECOMMENDATION,PLAN_12,PLAN_12,,,,,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,458
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,0,ASSURANCE,value,PLAN_12,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_12,1,PLAN_12,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,456
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,0,ASSURANCE,value,PLAN_12,ACT_1,,,ACT_2,player_r_advocate_nb,row,PLAN_12,1,PLAN_12,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,411
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,1,ASSURANCE,value,PLAN_21,,,,,neutral_reader_nb,none,PLAN_21,1,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,,0,,stop,0,375
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,1,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_1,player_c_advocate_nb,col,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,1,4,2,0,,stop,0,400
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,1,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_21,1,PLAN_21,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,2,4,2,0,,stop,0,447
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,2,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,436
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2|r3_label,stop,0,404
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,334,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,419
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,0,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_11,0,PLAN_11,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,REJECT,1,,0,1,1,0,REJECT,1,1,0,0,,,,,1,r1|r2|r3_label|r4_vote,stop,0,492
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,4,2,1,r1|r2|r3_label|r4_vote,stop,0,507
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_11,0,PLAN_11,ACT_2,ACT_1,ACT_1,,,1,0,,,1,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,4,2,1,r1|r2|r3_label|r4_vote,stop,0,418
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,1,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,462
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,REJECT,1,unresolvable,261,1,0,0,REJECT,1,1,0,0,4,3,4,2,1,r2|r4_vote,stop,0,505
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2|r3_label,stop,0,447
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,2,ASSURANCE,value,PLAN_12,,,,,neutral_reader_nb,none,PLAN_12,1,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,383
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,2,ASSURANCE,value,PLAN_12,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_12,1,PLAN_12,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,4,2,1,r2,stop,0,377
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,342,2,ASSURANCE,value,PLAN_12,ACT_1,,,ACT_1,player_r_advocate_nb,row,PLAN_12,1,PLAN_12,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,432
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,0,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,,1,r1|r2,stop,0,506
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,REJECT,1,unresolvable,274,1,0,1,REJECT,1,1,0,0,4,2,4,2,1,r1|r2,stop,0,583
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,1,4,2,1,r1|r2,stop,0,402
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,1,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,345
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_1,ACT_2,ACT_2,,,0,1,,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,316
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,404
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,2,ASSURANCE,value,PLAN_12,,,,,neutral_reader_nb,none,PLAN_12,1,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2|r4_vote,stop,0,414
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,2,ASSURANCE,value,PLAN_12,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_12,1,PLAN_12,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r1|r4_vote,stop,0,394
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,343,2,ASSURANCE,value,PLAN_12,ACT_1,,,ACT_1,player_r_advocate_nb,row,PLAN_12,1,PLAN_12,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r1|r4_vote,stop,0,360
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,0,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,432
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,359
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2|r3_label,stop,0,351
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,1,ASSURANCE,value,PLAN_21,,,,,neutral_reader_nb,none,PLAN_21,1,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,0,,stop,0,346
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,1,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_1,player_c_advocate_nb,col,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,0,,stop,0,490
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,1,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_21,1,PLAN_21,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,0,,stop,0,430
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,2,ASSURANCE,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2,stop,0,495
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r1|r2,stop,0,430
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,344,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r1|r2|r3_label,stop,0,462
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_11,0,PLAN_11,PLAN_11,PLAN_11,PLAN_11,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,452
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,,ACT_1,player_c_advocate_nb,col,PLAN_11,0,PLAN_11,ACT_2,ACT_1,ACT_1,0,1,1,0,,,1,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,487
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,ACT_1,ACT_1,player_r_advocate_nb,row,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,488
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,,,,,neutral_reader_nb,none,PLAN_12,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,407
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,ACT_1,ACT_2,,ACT_2,player_c_advocate_nb,col,PLAN_12,0,PLAN_12,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,393
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,ACT_2,ACT_1,ACT_1,ACT_1,player_r_advocate_nb,row,PLAN_12,0,PLAN_12,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,434
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,,,,,neutral_reader_nb,none,PLAN_22,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2|r3_label|r4_vote,stop,0,467
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,,ACT_2,player_c_advocate_nb,col,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r1|r2|r3_label|r4_vote,stop,0,429
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r1|r2|r3_label|r4_vote,stop,0,479
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,,,,,neutral_reader_nb,none,PLAN_22,0,PLAN_22,NO_RECOMMENDATION,PLAN_22,PLAN_22,,,,,,1,0,0,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,,1,r3_label|r4_vote,stop,0,452
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,,ACT_2,player_c_advocate_nb,col,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,1,3,2,1,r3_label|r4_vote,stop,0,476
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,2,1,2,2,1,r3_label|r4_vote,stop,0,393
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,,,,,neutral_reader_nb,none,PLAN_21,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2,stop,0,439
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_2,ACT_1,,ACT_1,player_c_advocate_nb,col,PLAN_21,0,PLAN_21,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,1,3,2,1,r1|r2,stop,0,500
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_21,0,PLAN_21,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r1|r2|r3_label,stop,0,445
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,,,,,neutral_reader_nb,none,PLAN_11,0,PLAN_11,PLAN_11,PLAN_11,PLAN_11,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,444
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,,ACT_1,player_c_advocate_nb,col,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,1,3,2,1,r2,stop,0,403
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,ACT_1,ACT_1,player_r_advocate_nb,row,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,433
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,,,,,neutral_reader_nb,none,PLAN_21,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,375
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_2,ACT_1,,ACT_2,player_c_advocate_nb,col,PLAN_21,0,PLAN_21,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,3,2,1,r2,stop,0,270
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_21,0,PLAN_21,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,367
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,,,,,neutral_reader_nb,none,PLAN_21,0,PLAN_21,NO_RECOMMENDATION,PLAN_21,PLAN_21,,,,,,1,0,0,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,,1,r2|r3_label,stop,0,476
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_2,ACT_1,,ACT_2,player_c_advocate_nb,col,PLAN_21,0,PLAN_21,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,2,3,2,1,r2,stop,0,419
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_21,0,PLAN_21,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,453
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,414,2,DILEMMA_BOTH_PREFER,value,PLAN_21,,,,,neutral_reader_nb,none,PLAN_12,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2,stop,0,474
