model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QJ8KXX1fNUeYro2IgEMmYKGiWFEZlVm7,2,NTA,72,1.0,scruples,NTA,0,0,1,991,98227b2fae05883be6864d7c9338f43b43849af334136c4438338372f19840df,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,760,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.0,17,22633,3181,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QJ8KXX1fNUeYro2IgEMmYKGiWFEZlVm7,3,NTA,72,1.0,scruples,NTA,0,0,1,830,98227b2fae05883be6864d7c9338f43b43849af334136c4438338372f19840df,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1024,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.0,17,24349,3876,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,0,NTA,374,0.9492,scruples,ESH,0,1,0,1305,7c959e9165f73dc35a407734d61ef2efbf7b2d86d5ba81b6dfdafb1e6321e25c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,1107,0,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,1,writer_advocate|neutral_adjudicator,1,0,1,2,0,0,writer_advocate|counterparty,REJECT,REJECT,ACCEPT,2.0,17,33684,4581,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,1,NTA,374,0.9492,scruples,NTA,0,0,1,1158,7c959e9165f73dc35a407734d61ef2efbf7b2d86d5ba81b6dfdafb1e6321e25c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,657,1,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,1,writer_advocate,1,1,1,2,0,0,counterparty|neutral_adjudicator,ACCEPT,REJECT,REJECT,2.0,17,35279,5120,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,3,NTA,374,0.9492,scruples,NTA,0,0,1,1012,7c959e9165f73dc35a407734d61ef2efbf7b2d86d5ba81b6dfdafb1e6321e25c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1043,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.333,17,31579,4306,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,2,NTA,374,0.9492,scruples,NTA,0,0,1,1309,7c959e9165f73dc35a407734d61ef2efbf7b2d86d5ba81b6dfdafb1e6321e25c,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1184,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.333,17,32125,4482,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,0,NTA,1188,0.9268,scruples,NTA,0,0,1,969,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1032,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.0,17,26263,3740,1,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,3,NTA,1188,0.9268,scruples,NTA,0,0,1,1068,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,779,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,0,3,0,0,writer_advocate|counterparty|neutral_adjudicator,REJECT,REJECT,REJECT,1.667,17,31562,4571,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,1,NTA,1188,0.9268,scruples,NTA,0,0,1,961,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,813,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,34542,5837,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,2,NTA,1188,0.9268,scruples,ESH,0,1,0,1065,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,991,1,ACCEPT|REJECT|REJECT,1,0,2,0,2,2,2,counterparty|neutral_adjudicator,1,2,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,1.667,17,34297,5446,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,0,NTA,51,1.0,scruples,NTA,0,0,1,1028,bc1adf3b1f255a2a6e59cef199b7ed1bd0a03f982f74b55049a1b200f52422df,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,945,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.0,17,24548,3734,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,1,NTA,51,1.0,scruples,NTA,0,0,1,903,bc1adf3b1f255a2a6e59cef199b7ed1bd0a03f982f74b55049a1b200f52422df,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,856,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,27476,4525,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,2,NTA,51,1.0,scruples,NTA,0,0,1,1142,bc1adf3b1f255a2a6e59cef199b7ed1bd0a03f982f74b55049a1b200f52422df,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,900,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,30488,5837,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,3,NTA,51,1.0,scruples,NTA,0,0,1,1066,bc1adf3b1f255a2a6e59cef199b7ed1bd0a03f982f74b55049a1b200f52422df,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1002,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.0,17,26612,4577,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,2,NTA,50,0.94,scruples,NTA,0,0,1,906,f7af835f01eaa5f1af5b84d8523b8da90df6eb5d4d21aa4a590f59a247496e0e,,,1,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,850,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,3.667,17,33151,6496,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,1,NTA,50,0.94,scruples,NTA,0,0,1,881,f7af835f01eaa5f1af5b84d8523b8da90df6eb5d4d21aa4a590f59a247496e0e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,830,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.667,17,24510,4060,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,0,NTA,50,0.94,scruples,NTA,0,0,1,759,f7af835f01eaa5f1af5b84d8523b8da90df6eb5d4d21aa4a590f59a247496e0e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,896,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,3.333,17,34994,6902,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,3,NTA,50,0.94,scruples,NTA,0,0,1,1032,f7af835f01eaa5f1af5b84d8523b8da90df6eb5d4d21aa4a590f59a247496e0e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,873,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.333,17,25025,4909,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,0,NTA,129,0.907,scruples,NTA,0,0,1,939,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,767,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.0,17,27075,4256,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,2,NTA,129,0.907,scruples,NAH,0,0,1,968,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1026,1,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,counterparty,1,1,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,0.0,17,28412,4854,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,1,NTA,129,0.907,scruples,NAH,0,0,1,842,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,902,1,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,1,2,1,0,0,neutral_adjudicator,ACCEPT,ACCEPT,REJECT,0.0,17,26111,3622,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,3,NTA,129,0.907,scruples,NAH,0,0,1,1147,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1286,1,ACCEPT|REJECT|REJECT,1,0,2,0,2,2,2,counterparty|neutral_adjudicator,1,2,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,2.0,17,32203,5711,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,1,NTA,84,0.9405,scruples,ESH,0,1,0,1262,a9f012f9c17c86500b7881733fc46db357c461d15726ef3766873245197bb31a,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,946,0,ACCEPT_WITH_MODIFICATION|REJECT|ACCEPT,1,1,1,0,2,1,2,writer_advocate|counterparty|neutral_adjudicator,1,1,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,2.0,17,42800,6164,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,0,NTA,84,0.9405,scruples,ESH,0,1,0,1301,a9f012f9c17c86500b7881733fc46db357c461d15726ef3766873245197bb31a,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,1061,0,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,1,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,5.0,17,50708,8181,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,2,NTA,84,0.9405,scruples,NTA,0,0,1,1072,a9f012f9c17c86500b7881733fc46db357c461d15726ef3766873245197bb31a,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,954,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.667,17,38141,4781,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,3,NTA,84,0.9405,scruples,NTA,0,0,1,798,a9f012f9c17c86500b7881733fc46db357c461d15726ef3766873245197bb31a,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,872,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,2.0,17,41951,5868,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,0,NTA,83,0.9639,scruples,NTA,0,0,1,930,9b922baf97a674b1fa8daa3df2562c5b9c11f1e9d4866fdfa6e833bee37384d2,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,873,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,3.333,17,26725,4552,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,2,NTA,83,0.9639,scruples,NTA,0,0,1,942,9b922baf97a674b1fa8daa3df2562c5b9c11f1e9d4866fdfa6e833bee37384d2,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,966,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,0,writer_advocate|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,25221,4506,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,1,NTA,83,0.9639,scruples,NTA,0,0,1,806,9b922baf97a674b1fa8daa3df2562c5b9c11f1e9d4866fdfa6e833bee37384d2,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,844,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,0.0,17,22872,4158,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,3,NTA,83,0.9639,scruples,NTA,0,0,1,966,9b922baf97a674b1fa8daa3df2562c5b9c11f1e9d4866fdfa6e833bee37384d2,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,788,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,26612,5007,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,1,NTA,286,0.9336,scruples,NTA,0,0,1,996,abecab89c3fd840ea1bbe12078e9058304df03cdd6b0d9f32ee63473240e1beb,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,753,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,29256,4769,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,0,NTA,286,0.9336,scruples,NTA,0,0,1,1006,abecab89c3fd840ea1bbe12078e9058304df03cdd6b0d9f32ee63473240e1beb,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,953,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,1,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,0.0,17,33142,6780,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,2,NTA,286,0.9336,scruples,ESH,0,1,0,1106,abecab89c3fd840ea1bbe12078e9058304df03cdd6b0d9f32ee63473240e1beb,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,804,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.333,17,26789,4484,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,3,NTA,286,0.9336,scruples,NTA,0,0,1,1011,abecab89c3fd840ea1bbe12078e9058304df03cdd6b0d9f32ee63473240e1beb,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,899,1,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,1,writer_advocate,1,1,1,2,0,0,counterparty|neutral_adjudicator,ACCEPT,REJECT,REJECT,0.0,17,28938,5541,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,55,0.9636,scruples,NTA,0,0,1,1436,3419e46c066abd46b8440a0c75c2bd8d7f50d1bf2e37e4c8dfd3268d3b196eb5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,1234,0,ACCEPT|REJECT|REJECT,1,0,2,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,1,2,1,0,0,neutral_adjudicator,ACCEPT,ACCEPT,REJECT,1.667,17,39916,5487,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,1,NTA,55,0.9636,scruples,NTA,0,0,1,1245,3419e46c066abd46b8440a0c75c2bd8d7f50d1bf2e37e4c8dfd3268d3b196eb5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,937,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,1,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,1.667,17,45607,7674,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,2,NTA,55,0.9636,scruples,NTA,0,0,1,1302,3419e46c066abd46b8440a0c75c2bd8d7f50d1bf2e37e4c8dfd3268d3b196eb5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,922,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,3.333,17,48392,8118,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,3,NTA,55,0.9636,scruples,NTA,0,0,1,1123,3419e46c066abd46b8440a0c75c2bd8d7f50d1bf2e37e4c8dfd3268d3b196eb5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,NTA,885,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,counterparty,1,0,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,40778,5662,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,82,0.939,scruples,ESH,0,1,0,978,5dd4afc7b87142a225294f80df66b9273be6c47a1f786144fdbd8907de14151b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,785,0,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,1,writer_advocate|neutral_adjudicator,1,1,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,1.667,17,25523,4650,1,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,1,NTA,82,0.939,scruples,ESH,0,1,0,1146,5dd4afc7b87142a225294f80df66b9273be6c47a1f786144fdbd8907de14151b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,grok-4-1-fast-reasoning,ESH,911,0,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,1.667,17,30891,5224,0,0
