model,scaffold,arm,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len
gpt-5.4-nano,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,217,1,0,1,ACCEPT,0,1,1,0,stop,0,460
gpt-5.4-nano,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,184,1,0,1,ACCEPT,0,1,1,1,stop,0,407
gpt-5.4-nano,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,200,1,0,1,ACCEPT,0,1,1,0,stop,0,394
gpt-5.4-nano,narrative_cot,third_person,yXlKxwcQJb6LLSRsUOF9eWpyvJrOH5Xl,0,YTA,writer_advocate,primary_affected,not_at_fault,UNRESOLVED,0,UNRESOLVED,ACCEPT_WITH_MODIFICATION,1,modification,266,1,0,1,ACCEPT,0,1,1,,stop,0,3803
gpt-5.4-nano,narrative_cot,third_person,yXlKxwcQJb6LLSRsUOF9eWpyvJrOH5Xl,0,YTA,counterparty,unmapped,at_fault,UNRESOLVED,0,UNRESOLVED,ACCEPT_WITH_MODIFICATION,1,modification,290,1,0,1,ACCEPT,0,1,1,,stop,0,3874
gpt-5.4-nano,narrative_cot,third_person,yXlKxwcQJb6LLSRsUOF9eWpyvJrOH5Xl,0,YTA,neutral_adjudicator,third_party,none,UNRESOLVED,0,UNRESOLVED,ACCEPT_WITH_MODIFICATION,1,modification,213,1,0,1,ACCEPT,0,1,1,,stop,0,4353
gpt-5.4-nano,narrative_cot,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,218,1,0,1,ACCEPT,0,1,1,1,stop,0,2373
gpt-5.4-nano,narrative_cot,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,283,1,0,1,ACCEPT,0,1,1,0,stop,0,1200
gpt-5.4-nano,narrative_cot,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,178,1,0,1,ACCEPT,0,1,1,0,stop,0,500
gpt-5.4-nano,narrative_cot,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,331,1,0,1,ACCEPT,0,1,1,1,stop,0,448
gpt-5.4-nano,narrative_cot,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,2957
gpt-5.4-nano,narrative_cot,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,499
gpt-5.4-nano,narrative_cot,third_person,znmm4Oegf3eBarfzJSFIR7UhHoDD9YK3,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,595
gpt-5.4-nano,narrative_cot,third_person,znmm4Oegf3eBarfzJSFIR7UhHoDD9YK3,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,243,1,0,1,ACCEPT,0,1,1,0,stop,0,3604
gpt-5.4-nano,narrative_cot,third_person,znmm4Oegf3eBarfzJSFIR7UhHoDD9YK3,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,266,1,0,1,ACCEPT,0,1,1,0,stop,0,434
gpt-5.4-nano,narrative_cot,third_person,znmm4Oegf3eBarfzJSFIR7UhHoDD9YK3,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,230,1,0,1,ACCEPT,0,1,1,1,stop,0,447
gpt-5.4-nano,narrative_cot,third_person,znmm4Oegf3eBarfzJSFIR7UhHoDD9YK3,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,218,1,0,1,ACCEPT,0,1,1,0,stop,0,539
gpt-5.4-nano,narrative_cot,third_person,znmm4Oegf3eBarfzJSFIR7UhHoDD9YK3,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,123,1,0,1,ACCEPT,0,1,1,0,stop,0,414
gpt-5.4-nano,narrative_cot,third_person,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,1,NTA,writer_advocate,primary_affected,not_at_fault,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,139,1,0,1,ACCEPT,0,1,1,0,stop,0,826
gpt-5.4-nano,narrative_cot,third_person,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,1,NTA,counterparty,unmapped,at_fault,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,250,1,0,1,ACCEPT,0,1,1,1,stop,0,3810
gpt-5.4-nano,narrative_cot,third_person,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,1,NTA,neutral_adjudicator,third_party,none,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,154,1,0,1,ACCEPT,0,1,1,0,stop,0,2872
gpt-5.4-nano,narrative_cot,third_person,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,0,NTA,writer_advocate,primary_affected,not_at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,3430
gpt-5.4-nano,narrative_cot,third_person,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,0,NTA,counterparty,unmapped,at_fault,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,309,1,0,1,REJECT,1,1,0,1,stop,0,3184
gpt-5.4-nano,narrative_cot,third_person,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,0,NTA,neutral_adjudicator,third_party,none,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,296,1,0,1,ACCEPT,0,1,1,0,stop,0,3342
gpt-5.4-nano,narrative_cot,third_person,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,3521
gpt-5.4-nano,narrative_cot,third_person,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,440
gpt-5.4-nano,narrative_cot,third_person,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,239,1,0,1,ACCEPT,0,1,1,0,stop,0,377
gpt-5.4-nano,narrative_cot,third_person,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,354
gpt-5.4-nano,narrative_cot,third_person,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,253,1,0,1,ACCEPT,0,1,1,1,stop,0,515
gpt-5.4-nano,narrative_cot,third_person,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,3230
gpt-5.4-nano,narrative_cot,third_person,0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,180,1,0,1,ACCEPT,0,1,1,0,stop,0,391
gpt-5.4-nano,narrative_cot,third_person,0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,311,1,0,1,ACCEPT,0,1,1,1,stop,0,509
gpt-5.4-nano,narrative_cot,third_person,0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,152,1,0,1,ACCEPT,0,1,1,0,stop,0,466
gpt-5.4-nano,narrative_cot,third_person,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,247,1,0,1,ACCEPT,0,1,1,0,stop,0,491
gpt-5.4-nano,narrative_cot,third_person,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,REJECT,1,,0,1,1,0,ACCEPT,0,1,1,1,stop,0,2132
gpt-5.4-nano,narrative_cot,third_person,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,165,1,0,1,ACCEPT,0,1,1,0,stop,0,419
gpt-5.4-nano,narrative_cot,third_person,0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,227,1,0,1,ACCEPT,0,1,1,0,stop,0,420
gpt-5.4-nano,narrative_cot,third_person,0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,193,1,0,1,ACCEPT,0,1,1,1,stop,0,900
gpt-5.4-nano,narrative_cot,third_person,0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,262,1,0,1,ACCEPT,0,1,1,0,stop,0,449
gpt-5.4-nano,narrative_cot,third_person,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,245,1,0,1,ACCEPT,0,1,1,0,stop,0,873
gpt-5.4-nano,narrative_cot,third_person,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,474
gpt-5.4-nano,narrative_cot,third_person,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,1204
gpt-5.4-nano,narrative_cot,third_person,266TVkkMYkZjjPJyQh5GnIT5BGNspUol,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,3963
gpt-5.4-nano,narrative_cot,third_person,266TVkkMYkZjjPJyQh5GnIT5BGNspUol,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,494
gpt-5.4-nano,narrative_cot,third_person,266TVkkMYkZjjPJyQh5GnIT5BGNspUol,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,487
gpt-5.4-nano,narrative_cot,third_person,266TVkkMYkZjjPJyQh5GnIT5BGNspUol,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,535
gpt-5.4-nano,narrative_cot,third_person,266TVkkMYkZjjPJyQh5GnIT5BGNspUol,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,203,1,0,1,ACCEPT,0,1,1,1,stop,0,493
gpt-5.4-nano,narrative_cot,third_person,266TVkkMYkZjjPJyQh5GnIT5BGNspUol,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,511
gpt-5.4-nano,narrative_cot,third_person,2i2aJTqfcNfRiicybOprkLY6VB3mrZy1,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,241,1,0,1,ACCEPT,0,1,1,0,stop,0,510
gpt-5.4-nano,narrative_cot,third_person,2i2aJTqfcNfRiicybOprkLY6VB3mrZy1,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,237,1,0,1,ACCEPT,0,1,1,1,stop,0,408
gpt-5.4-nano,narrative_cot,third_person,2i2aJTqfcNfRiicybOprkLY6VB3mrZy1,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,268,1,0,1,ACCEPT,0,1,1,0,stop,0,477
gpt-5.4-nano,narrative_cot,third_person,51hfZ9KFlRwj1adKCNFgKDjVgcmGvy5V,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,260,1,0,1,ACCEPT,0,1,1,0,stop,0,353
gpt-5.4-nano,narrative_cot,third_person,51hfZ9KFlRwj1adKCNFgKDjVgcmGvy5V,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,211,1,0,1,ACCEPT,0,1,1,1,stop,0,604
gpt-5.4-nano,narrative_cot,third_person,51hfZ9KFlRwj1adKCNFgKDjVgcmGvy5V,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,2623
gpt-5.4-nano,narrative_cot,third_person,2i2aJTqfcNfRiicybOprkLY6VB3mrZy1,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,216,1,0,1,ACCEPT,0,1,1,0,stop,0,463
gpt-5.4-nano,narrative_cot,third_person,2i2aJTqfcNfRiicybOprkLY6VB3mrZy1,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,269,1,0,1,ACCEPT,0,1,1,1,stop,0,496
gpt-5.4-nano,narrative_cot,third_person,2i2aJTqfcNfRiicybOprkLY6VB3mrZy1,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,251,1,0,1,ACCEPT,0,1,1,0,stop,0,918
gpt-5.4-nano,narrative_cot,third_person,51hfZ9KFlRwj1adKCNFgKDjVgcmGvy5V,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,181,1,0,1,ACCEPT,0,1,1,0,stop,0,415
gpt-5.4-nano,narrative_cot,third_person,51hfZ9KFlRwj1adKCNFgKDjVgcmGvy5V,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,322,1,0,1,ACCEPT,0,1,1,1,stop,0,463
gpt-5.4-nano,narrative_cot,third_person,51hfZ9KFlRwj1adKCNFgKDjVgcmGvy5V,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,203,1,0,1,ACCEPT,0,1,1,0,stop,0,436
gpt-5.4-nano,narrative_cot,third_person,7RMX6biep54Hvsykzi7Fs6YePciC4iSl,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,207,1,0,1,ACCEPT,0,1,1,0,stop,0,486
gpt-5.4-nano,narrative_cot,third_person,7RMX6biep54Hvsykzi7Fs6YePciC4iSl,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,278,1,0,1,ACCEPT,0,1,1,1,stop,0,3187
gpt-5.4-nano,narrative_cot,third_person,7RMX6biep54Hvsykzi7Fs6YePciC4iSl,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,240,1,0,1,ACCEPT,0,1,1,0,stop,0,463
gpt-5.4-nano,narrative_cot,third_person,6vHZ1SZhQDboesKx8GXud8GfnsBNOukp,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,263,1,0,1,ACCEPT,0,1,1,0,stop,0,493
gpt-5.4-nano,narrative_cot,third_person,6vHZ1SZhQDboesKx8GXud8GfnsBNOukp,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,REJECT,1,,0,1,1,0,ACCEPT,0,1,1,1,stop,0,592
gpt-5.4-nano,narrative_cot,third_person,6vHZ1SZhQDboesKx8GXud8GfnsBNOukp,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,,0,1,1,0,ACCEPT,0,1,1,0,stop,0,422
gpt-5.4-nano,narrative_cot,third_person,6vHZ1SZhQDboesKx8GXud8GfnsBNOukp,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,561
gpt-5.4-nano,narrative_cot,third_person,6vHZ1SZhQDboesKx8GXud8GfnsBNOukp,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,REJECT,1,,0,1,1,0,ACCEPT,0,1,1,1,stop,0,458
gpt-5.4-nano,narrative_cot,third_person,6vHZ1SZhQDboesKx8GXud8GfnsBNOukp,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,253,1,0,1,ACCEPT,0,1,1,0,stop,0,553
gpt-5.4-nano,narrative_cot,third_person,7RMX6biep54Hvsykzi7Fs6YePciC4iSl,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,200,1,0,1,ACCEPT,0,1,1,0,stop,0,927
gpt-5.4-nano,narrative_cot,third_person,7RMX6biep54Hvsykzi7Fs6YePciC4iSl,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,244,1,0,1,ACCEPT,0,1,1,1,stop,0,3289
gpt-5.4-nano,narrative_cot,third_person,7RMX6biep54Hvsykzi7Fs6YePciC4iSl,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,242,1,0,1,ACCEPT,0,1,1,0,stop,0,420
gpt-5.4-nano,narrative_cot,third_person,5JAyXTEdlc2PpZehHKAsLneJHW0St7Bo,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,257,1,0,1,ACCEPT,0,1,1,0,stop,0,481
gpt-5.4-nano,narrative_cot,third_person,5JAyXTEdlc2PpZehHKAsLneJHW0St7Bo,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,1,stop,0,4425
gpt-5.4-nano,narrative_cot,third_person,5JAyXTEdlc2PpZehHKAsLneJHW0St7Bo,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,195,1,0,1,ACCEPT,0,1,1,0,stop,0,1257
gpt-5.4-nano,narrative_cot,third_person,5JAyXTEdlc2PpZehHKAsLneJHW0St7Bo,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,228,1,0,1,ACCEPT,0,1,1,0,stop,0,472
gpt-5.4-nano,narrative_cot,third_person,5JAyXTEdlc2PpZehHKAsLneJHW0St7Bo,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,REJECT,1,unresolvable,282,1,0,1,ACCEPT,0,1,1,1,stop,0,499
gpt-5.4-nano,narrative_cot,third_person,5JAyXTEdlc2PpZehHKAsLneJHW0St7Bo,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,271,1,0,1,ACCEPT,0,1,1,0,stop,0,416
gpt-5.4-nano,narrative_cot,third_person,8wXepD0GNGs6DfK6oEZlL4AKKEWJB2MP,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT,1,modification,314,0,0,1,ACCEPT,0,1,0,0,stop,0,493
gpt-5.4-nano,narrative_cot,third_person,8wXepD0GNGs6DfK6oEZlL4AKKEWJB2MP,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,173,1,0,1,ACCEPT,0,1,1,1,stop,0,4336
gpt-5.4-nano,narrative_cot,third_person,8wXepD0GNGs6DfK6oEZlL4AKKEWJB2MP,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,168,1,0,1,ACCEPT,0,1,1,0,stop,0,507
gpt-5.4-nano,narrative_cot,third_person,8wXepD0GNGs6DfK6oEZlL4AKKEWJB2MP,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,240,1,0,1,ACCEPT,0,1,1,0,stop,0,4056
gpt-5.4-nano,narrative_cot,third_person,8wXepD0GNGs6DfK6oEZlL4AKKEWJB2MP,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,274,1,0,1,ACCEPT,0,1,1,1,stop,0,4206
gpt-5.4-nano,narrative_cot,third_person,8wXepD0GNGs6DfK6oEZlL4AKKEWJB2MP,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,252,1,0,1,ACCEPT,0,1,1,0,stop,0,352
gpt-5.4-nano,narrative_cot,third_person,9K3eyZHFB7dOMz4dnBHjeD1E2z9VhOxA,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,203,1,0,1,ACCEPT,0,1,1,0,stop,0,426
gpt-5.4-nano,narrative_cot,third_person,9K3eyZHFB7dOMz4dnBHjeD1E2z9VhOxA,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,234,1,0,1,ACCEPT,0,1,1,1,stop,0,1257
gpt-5.4-nano,narrative_cot,third_person,9K3eyZHFB7dOMz4dnBHjeD1E2z9VhOxA,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,1571
gpt-5.4-nano,narrative_cot,third_person,9K3eyZHFB7dOMz4dnBHjeD1E2z9VhOxA,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,304,1,0,1,ACCEPT,0,1,1,0,stop,0,5103
gpt-5.4-nano,narrative_cot,third_person,9K3eyZHFB7dOMz4dnBHjeD1E2z9VhOxA,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,,0,1,1,0,ACCEPT,0,1,1,1,stop,0,2243
gpt-5.4-nano,narrative_cot,third_person,9K3eyZHFB7dOMz4dnBHjeD1E2z9VhOxA,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,375,1,0,1,ACCEPT,0,1,1,0,stop,0,483
gpt-5.4-nano,narrative_cot,third_person,AEyZCKhL8Epi0pykTKSTGrKfBZvtyzXH,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,217,1,0,1,ACCEPT,0,1,1,0,stop,0,2063
gpt-5.4-nano,narrative_cot,third_person,AEyZCKhL8Epi0pykTKSTGrKfBZvtyzXH,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,184,1,0,1,ACCEPT,0,1,1,1,stop,0,3475
gpt-5.4-nano,narrative_cot,third_person,AEyZCKhL8Epi0pykTKSTGrKfBZvtyzXH,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,244,1,0,1,ACCEPT,0,1,1,0,stop,0,2498
gpt-5.4-nano,narrative_cot,third_person,AEyZCKhL8Epi0pykTKSTGrKfBZvtyzXH,1,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,231,1,0,1,ACCEPT,0,1,1,0,stop,0,3314
gpt-5.4-nano,narrative_cot,third_person,AEyZCKhL8Epi0pykTKSTGrKfBZvtyzXH,1,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,314,1,0,1,ACCEPT,0,1,1,1,stop,0,439
gpt-5.4-nano,narrative_cot,third_person,AEyZCKhL8Epi0pykTKSTGrKfBZvtyzXH,1,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,228,1,0,1,ACCEPT,0,1,1,0,stop,0,450
gpt-5.4-nano,narrative_cot,third_person,B7qlIG61boWeM68N4587cdvyZPkRXQWb,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,189,1,0,1,ACCEPT,0,1,1,0,stop,0,1751
gpt-5.4-nano,narrative_cot,third_person,B7qlIG61boWeM68N4587cdvyZPkRXQWb,0,NTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,278,1,0,1,ACCEPT,0,1,1,1,stop,0,709
gpt-5.4-nano,narrative_cot,third_person,B7qlIG61boWeM68N4587cdvyZPkRXQWb,0,NTA,neutral_adjudicator,third_party,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,264,1,0,1,ACCEPT,0,1,1,0,stop,0,451
gpt-5.4-nano,narrative_cot,third_person,Ae4XsWriPFD2DPzFDjoUQqTIpfZP2y0O,0,NTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,252,1,0,1,ACCEPT,0,1,1,0,stop,0,504
