model,scaffold,arm,third_seat,third_role_id,item_id,game_id,sample_idx,gold_type,region,gold_verdict,nash_verdicts,n_nash,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,verdict,correct,noncommittal,group_is_nash,group_cell,group_payoff_row,group_payoff_col,output_len,post_sha256,finish_reason,truncated,protocol,n_agents,moderator_model,synthesis_verdict,synthesis_len,synthesis_correct,verdict_revised,r0_verdict_row_advocate,r0_verdict_col_advocate,r0_verdict_third,r1_verdict_row_advocate,r1_verdict_col_advocate,r1_verdict_third,r2_verdict_row_advocate,r2_verdict_col_advocate,r2_verdict_third,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_row_advocate,vote_col_advocate,vote_third,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,n_calls_type_named,type_named_first_round
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,342,342,0,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Quinn,Parker,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,446,80f8cb7651ab78d75ccfa3297d301cee7bdba3900999e397589189c66929733d,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,422,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18216,1970,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,342,342,1,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Lennox,Jordan,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,542,99045219c2e0ed35c87fa99da0c3bf555c5f815e08139550e926702c0c842816,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,495,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17367,1681,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,342,342,2,ASSURANCE,value,PLAN_12,PLAN_12|PLAN_21,2,01,01,Emerson,Kendall,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,577,6b35303ea4cb871951419168e042421b08cc6ef176dcb37ea2cd830bb3f0a306,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,620,1,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17845,1782,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,343,343,0,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Morgan,Harper,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,567,3f4eeea8fc177dd368232fad5fca18149edc57841a9a6c1f8fa3fce8897a595c,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,657,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17434,1668,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,343,343,1,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Finley,Jordan,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,421,da7551734628acc5d004e944fa04f2880b6a48ace9a16b595a06bcf311efb273,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,702,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17598,1756,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,343,343,2,ASSURANCE,value,PLAN_12,PLAN_12|PLAN_21,2,01,01,Jordan,Lennox,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,632,25445c250bf762494af864275920123b8ed164bc8e74bb26a561309261cd2bdd,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,570,1,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17584,1722,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,344,344,0,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Oakley,Lennox,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,741,3c946d0d4c7978158cf6c0d0b7d248cf3cb75abaa2bd8af2bd230934b446ea37,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,651,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18171,1884,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,344,344,1,ASSURANCE,value,PLAN_21,PLAN_12|PLAN_21,2,10,10,Emerson,Taylor,PLAN_21,PLAN_21,PLAN_21,1,0,1,"0,1",4,4,586,c9a4a525da4232b5b42b26feff3ff05200586579d018b25f87598df7bec2515b,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,602,1,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18434,1944,0,0,4,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,344,344,2,ASSURANCE,value,PLAN_22,PLAN_11|PLAN_22,2,10,01,Greer,Taylor,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,539,cc307fd42f52d0dc6e381fa1440d216f84e3a74587d34c3b199cf23d59ae2b30,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,529,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,17942,1845,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,412,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_11,1,10,01,Taylor,Morgan,PLAN_12,PLAN_22,PLAN_22,1,0,0,"0,1",3,4,664,e299f7275300321e484d300c0cfbd9b1c25bd57c9989f7b41bc6a357ee404d41,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,679,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19266,2189,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,412,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,1,10,10,Morgan,Rowan,PLAN_11,PLAN_21,PLAN_21,1,0,0,"0,1",3,4,681,c727048e79f489eac96c0ce666dc5dd665e1b756ecc4854e438f224b3eaa4c2c,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,585,1,0,PLAN_11,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19123,2259,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,412,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,PLAN_22,1,01,10,Wren,Finley,PLAN_21,PLAN_11,PLAN_11,1,0,0,"0,1",3,4,588,72f3466cf4b536ea1aec07d31e0eb98001f0d91e15611aa8a20bdb7313b36453,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,686,1,0,PLAN_21,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19952,2494,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,413,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,PLAN_22,1,01,10,Wren,Lennox,PLAN_21,PLAN_11,PLAN_11,1,0,0,"0,1",3,4,612,51040905c301c7105a96a8aad98eb8f32d8ead0995eb120eebc4c725f387e60a,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,573,1,0,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19012,2255,0,0,7,r3_label
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,413,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Greer,Noor,PLAN_22,PLAN_12,PLAN_12,1,0,0,"0,1",3,4,761,c8913e50a73ffae2d19f5ee39551eb685701c2a62fc1ca57c130daac1856a15f,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,613,1,0,PLAN_22,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19617,2400,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,413,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_11,1,10,01,Morgan,Harper,PLAN_12,PLAN_22,PLAN_22,1,0,0,"0,1",3,4,502,3448bbdcff4a360f65f8ea5ecd0a8e8cf1fd1d20e7b3704bf2e410134f3aa83d,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,684,1,0,PLAN_12,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20389,2609,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,414,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Finley,Lennox,PLAN_22,PLAN_12,PLAN_12,1,0,0,"0,1",3,4,622,c3177e4864501c64b10fa75f1911dc1b4890e836c8d6ae53ee9d875febd39d02,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,658,1,0,PLAN_22,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19645,2609,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,414,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_21,1,01,01,Harper,Lennox,PLAN_22,PLAN_12,PLAN_12,1,0,0,"0,1",3,4,592,64bf3b90e93bf0b2ef4a0f81bc6e33f71be6de492a62e3c9844dbceff43ecb06,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,629,1,0,PLAN_22,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18778,2173,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,plan_mediator,414,414,2,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_12,1,10,10,Emerson,Quinn,PLAN_11,PLAN_21,PLAN_21,1,0,0,"0,1",3,4,653,61aecb2e8c8963ed629130d41a16e76506270cdfd38d8085543ec90ce43a5c45,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,623,1,0,PLAN_11,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|plan_mediator,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19903,2439,0,0,7,r3_label
