model,scaffold,arm,item_id,sample_idx,masked,gold_type,region,gold_verdict,verdict,correct,noncommittal,is_nash,nash_verdicts,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,finish_reason,truncated,output_len,prompt_tokens,completion_tokens
grok-4-1-fast-reasoning,tmg_solo,masked,164,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,01,Parker,Jordan,PLAN_12,PLAN_21,stop,0,171,457,39
grok-4-1-fast-reasoning,tmg_solo,masked,165,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Greer,Lennox,PLAN_11,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,165,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,01,Parker,Finley,PLAN_22,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,165,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Morgan,Finley,PLAN_11,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,166,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Lennox,Rowan,PLAN_12,PLAN_21,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,166,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,01,10,Taylor,Rowan,PLAN_21,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,166,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Kendall,Rowan,PLAN_12,PLAN_21,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,211,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Emerson,Greer,PLAN_21,PLAN_22,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,211,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Finley,Quinn,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,211,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Rowan,Finley,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,212,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Finley,Oakley,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,212,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Noor,Sage,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,212,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Oakley,Emerson,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,213,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Sage,Quinn,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,213,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Parker,Greer,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,213,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Wren,Quinn,PLAN_22,PLAN_21,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,214,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Sage,Parker,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,214,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Morgan,Kendall,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,214,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Sage,Quinn,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,215,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Quinn,Morgan,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,215,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Morgan,Kendall,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,215,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Rowan,Quinn,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,216,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Lennox,Jordan,PLAN_22,PLAN_21,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,216,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Harper,Greer,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,216,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Lennox,Taylor,PLAN_11,PLAN_12,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,221,0,1,DILEMMA_BOTH_PREFER,value,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,01,Oakley,Rowan,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,221,1,1,DILEMMA_BOTH_PREFER,value,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Jordan,Lennox,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,221,2,1,DILEMMA_BOTH_PREFER,value,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Finley,Wren,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,222,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Morgan,Rowan,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,222,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Oakley,Wren,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,222,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Quinn,Oakley,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,223,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Lennox,Sage,PLAN_21,PLAN_22,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,223,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,10,Taylor,Lennox,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,223,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Lennox,Jordan,PLAN_12,PLAN_11,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,224,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,10,Lennox,Greer,PLAN_11,PLAN_12,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,224,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Wren,Harper,PLAN_12,PLAN_11,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,224,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Taylor,Greer,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,225,0,1,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,PLAN_12,10,10,Oakley,Lennox,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,225,1,1,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,PLAN_12,10,10,Quinn,Greer,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,225,2,1,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,PLAN_21,01,01,Morgan,Taylor,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,226,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Lennox,Taylor,PLAN_22,PLAN_21,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,226,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Harper,Sage,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,226,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,01,Kendall,Morgan,PLAN_12,PLAN_11,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,231,0,1,DILEMMA_BOTH_PREFER,value,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Morgan,Oakley,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,231,1,1,DILEMMA_BOTH_PREFER,value,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Wren,Finley,PLAN_21,PLAN_22,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,231,2,1,DILEMMA_BOTH_PREFER,value,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Wren,Noor,PLAN_22,PLAN_21,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,232,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Emerson,Wren,PLAN_22,PLAN_21,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,232,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Quinn,Rowan,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,232,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Harper,Quinn,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,233,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Oakley,Kendall,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,233,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Parker,Kendall,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,233,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Rowan,Morgan,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,234,0,1,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Jordan,Kendall,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,234,1,1,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Harper,Sage,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,234,2,1,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Sage,Rowan,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,235,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Wren,Finley,PLAN_21,PLAN_22,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,235,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,01,10,Noor,Wren,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,235,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,01,Finley,Rowan,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,236,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Sage,Greer,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,236,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Lennox,Emerson,PLAN_22,PLAN_21,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,236,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,01,10,Jordan,Kendall,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,241,0,1,DILEMMA_BOTH_PREFER,value,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,01,Wren,Greer,PLAN_12,PLAN_11,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,241,1,1,DILEMMA_BOTH_PREFER,value,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,01,Sage,Morgan,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,241,2,1,DILEMMA_BOTH_PREFER,value,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_12,10,10,Sage,Parker,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,242,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,10,Sage,Parker,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,242,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Rowan,Greer,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,242,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Lennox,Noor,PLAN_12,PLAN_11,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,243,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Greer,Finley,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,243,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Finley,Lennox,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,243,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Emerson,Taylor,PLAN_12,PLAN_11,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,244,0,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Morgan,Greer,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,244,1,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Sage,Morgan,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,244,2,1,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Morgan,Sage,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,245,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,01,10,Kendall,Rowan,PLAN_11,PLAN_12,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,245,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,01,10,Emerson,Harper,PLAN_11,PLAN_12,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,245,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,10,01,Kendall,Oakley,PLAN_22,PLAN_21,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,246,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,01,10,Taylor,Harper,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,246,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,01,10,Harper,Wren,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,246,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,01,Noor,Greer,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,251,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Taylor,Harper,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,251,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Finley,Oakley,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,251,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Finley,Oakley,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,252,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Lennox,Sage,PLAN_11,PLAN_12,stop,0,23,459,8
grok-4-1-fast-reasoning,tmg_solo,masked,252,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Noor,Greer,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,252,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Finley,Noor,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,253,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Sage,Quinn,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,253,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Noor,Morgan,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,253,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Taylor,Sage,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,254,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Taylor,Morgan,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,254,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Finley,Sage,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,254,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Morgan,Oakley,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,255,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Morgan,Sage,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,255,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Rowan,Jordan,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,255,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Morgan,Emerson,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,256,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Quinn,Greer,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,256,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Taylor,Harper,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,256,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Greer,Noor,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,261,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Finley,Rowan,PLAN_21,PLAN_22,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,261,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Noor,Taylor,PLAN_11,PLAN_12,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,261,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Finley,Emerson,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,262,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Emerson,Finley,PLAN_12,PLAN_11,stop,0,23,458,8
grok-4-1-fast-reasoning,tmg_solo,masked,262,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Quinn,Kendall,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,262,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,10,01,Taylor,Noor,PLAN_22,PLAN_21,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,263,0,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,NO_UNIQUE_PLAN,0,0,,PLAN_11,01,01,Finley,Jordan,PLAN_12,PLAN_11,stop,0,23,457,8
grok-4-1-fast-reasoning,tmg_solo,masked,263,1,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,NO_UNIQUE_PLAN,0,0,,PLAN_12,01,10,Emerson,Rowan,PLAN_11,PLAN_12,stop,0,27,458,10
grok-4-1-fast-reasoning,tmg_solo,masked,263,2,1,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,NO_UNIQUE_PLAN,0,0,,PLAN_22,10,10,Sage,Harper,PLAN_21,PLAN_22,stop,0,23,457,8
