scenario_id,condition,sample_idx,gen_model,output_len,refused,stakeholder_count,max_causal_hops,uncertainty_score,framework_names_invoked,commits_to_action,action_summary,truncated,content_filtered,n_frameworks,topic_group
dd_23530,narrative_cot,8,gpt-5.4-nano,9886,False,6.0,4.0,3.0,[],True,She should maintain her own last name to protect her professional identity.,False,,0,issue_pregnancy
dd_23530,narrative_cot,11,gpt-5.4-nano,10344,False,7.0,4.0,3.0,[],True,Keep her own last name for legal and professional identity.,False,,0,issue_pregnancy
dd_23530,narrative_cot,6,gpt-5.4-nano,12090,False,8.0,4.0,3.0,[],True,She should maintain her own name for her professional career.,False,,0,issue_pregnancy
dd_23530,narrative_cot,10,gpt-5.4-nano,11574,False,6.0,4.0,3.0,[],True,keep professional name while adopting husband's last name,False,,0,issue_pregnancy
dd_23530,narrative_cot,12,gpt-5.4-nano,11575,False,8.0,4.0,3.0,[],True,She should maintain her own name for her professional identity.,False,,0,issue_pregnancy
dd_23530,narrative_cot,14,gpt-5.4-nano,10693,False,6.0,4.0,3.0,[],True,maintain her own last name for her career,False,,0,issue_pregnancy
dd_23530,narrative_cot,13,gpt-5.4-nano,10675,False,7.0,4.0,3.0,[],True,"Keep own name professionally, adopt a compromise for unity.",False,,0,issue_pregnancy
dd_23530,narrative_cot,15,gpt-5.4-nano,9493,False,7.0,4.0,3.0,[],True,keep my own last name for professional and legal purposes,False,,0,issue_pregnancy
dd_23530,narrative_cot,19,gpt-5.4-nano,10655,False,6.0,4.0,3.0,[],True,Keep her own last name for professional stability.,False,,0,issue_pregnancy
dd_23530,narrative_cot,16,gpt-5.4-nano,12551,False,7.0,4.0,3.0,[],True,"maintain own name for professional identity, compromise socially",False,,0,issue_pregnancy
dd_23530,narrative_cot,18,gpt-5.4-nano,12050,False,8.0,4.0,3.0,[],True,She should maintain her own name for her career.,False,,0,issue_pregnancy
dd_23530,narrative_cot,17,gpt-5.4-nano,11449,False,7.0,4.0,3.0,[],True,"Keep established name professionally, adopt husband's name socially.",False,,0,issue_pregnancy
dd_33409,baseline_io,0,gpt-5.4-nano,3108,False,2.0,3.0,0.0,[],True,Have an honest values conversation together.,False,,0,issue_pregnancy
dd_33409,baseline_io,3,gpt-5.4-nano,2658,False,2.0,4.0,1.0,[],True,Discuss marriage motivations and explore alternatives,False,,0,issue_pregnancy
dd_33409,baseline_io,1,gpt-5.4-nano,2855,False,1.0,3.0,0.0,[],True,Have an honest values conversation and protect the baby's interests.,False,,0,issue_pregnancy
dd_33409,baseline_io,4,gpt-5.4-nano,2657,False,3.0,4.0,1.0,[],True,Have a values and goals conversation,False,,0,issue_pregnancy
dd_33409,baseline_io,2,gpt-5.4-nano,2486,False,2.0,3.0,0.0,[],True,Engage in open discussion and consider alternative commitments.,False,,0,issue_pregnancy
dd_33409,baseline_io,7,gpt-5.4-nano,3054,False,3.0,4.0,1.0,[],True,choose the arrangement that both can commit to honestly,False,,0,issue_pregnancy
dd_33409,baseline_io,10,gpt-5.4-nano,2128,False,1.0,3.0,1.0,[],True,Discuss marriage and co-parenting options.,False,,0,issue_pregnancy
dd_33409,baseline_io,5,gpt-5.4-nano,2953,False,2.0,3.0,1.0,[],True,Have a values-first conversation about marriage and commitment.,False,,0,issue_pregnancy
dd_33409,baseline_io,6,gpt-5.4-nano,2587,False,3.0,4.0,0.0,[],True,Discuss values and create legal protections,False,,0,issue_pregnancy
dd_33409,baseline_io,9,gpt-5.4-nano,3234,False,2.0,4.0,1.0,[],True,Consider marriage for legal protection or ensure legal agreements.,False,,0,issue_pregnancy
dd_33409,baseline_io,8,gpt-5.4-nano,2155,False,2.0,3.0,1.0,[],True,Ensure baby is protected and parents feel respected,False,,0,issue_pregnancy
dd_33409,baseline_io,12,gpt-5.4-nano,2262,False,2.0,3.0,0.0,[],True,Prioritize mutual consent and explore alternatives to marriage.,False,,0,issue_pregnancy
dd_33409,baseline_io,13,gpt-5.4-nano,2822,False,2.0,3.0,1.0,[],True,Aim for mutual agreement on parenting and legal protections.,False,,0,issue_pregnancy
dd_33409,baseline_io,11,gpt-5.4-nano,2927,False,3.0,4.0,0.0,[],True,Discuss values and explore alternatives to marriage.,False,,0,issue_pregnancy
dd_33409,baseline_io,14,gpt-5.4-nano,2046,False,2.0,3.0,1.0,[],True,Consider marriage only if John can agree freely and sincerely.,False,,0,issue_pregnancy
dd_33409,baseline_io,19,gpt-5.4-nano,2941,False,3.0,4.0,1.0,[],True,Discuss values and consider legal protections for the baby.,False,,0,issue_pregnancy
dd_33409,baseline_io,16,gpt-5.4-nano,2342,False,3.0,4.0,1.0,[],True,Discuss marriage meaning and protect the baby legally.,False,,0,issue_pregnancy
dd_33409,baseline_io,15,gpt-5.4-nano,2884,False,3.0,4.0,1.0,[],True,Discuss motivations and consider practical benefits of marriage.,False,,0,issue_pregnancy
dd_33409,baseline_io,17,gpt-5.4-nano,2807,False,3.0,4.0,1.0,[],True,"Aim for a mutual, not coerced, decision.",False,,0,issue_pregnancy
dd_33409,standard_cot,1,gpt-5.4-nano,3377,False,3.0,4.0,1.0,[],True,Prioritize stability and mutual respect without violating core values.,False,,0,issue_pregnancy
dd_33409,baseline_io,18,gpt-5.4-nano,2842,False,3.0,4.0,1.0,[],True,Have an honest values conversation and explore alternatives.,False,,0,issue_pregnancy
dd_33409,standard_cot,0,gpt-5.4-nano,3689,False,2.0,3.0,1.0,[],True,Have a structured conversation about marriage and alternatives.,False,,0,issue_pregnancy
dd_33409,standard_cot,4,gpt-5.4-nano,3535,False,2.0,4.0,1.0,[],True,Have a structured discussion about motivations and fears.,False,,0,issue_pregnancy
dd_33409,standard_cot,2,gpt-5.4-nano,3890,False,2.0,4.0,1.0,[],True,Discuss options for legal protections without marriage.,False,,0,issue_pregnancy
dd_33409,standard_cot,6,gpt-5.4-nano,3584,False,3.0,4.0,1.0,[],True,Have a serious conversation about marriage and parenting.,False,,0,issue_pregnancy
dd_33409,standard_cot,8,gpt-5.4-nano,3133,False,2.0,4.0,1.0,[],True,Have an honest conversation about marriage and co-parenting.,False,,0,issue_pregnancy
dd_33409,standard_cot,3,gpt-5.4-nano,3591,False,3.0,4.0,1.0,[],True,Talk openly and create a mutually consented plan.,False,,0,issue_pregnancy
dd_33409,standard_cot,5,gpt-5.4-nano,2996,False,2.0,3.0,0.0,[],True,Have an honest conversation about needs and options.,False,,0,issue_pregnancy
dd_33409,standard_cot,7,gpt-5.4-nano,4113,False,3.0,4.0,1.0,[],True,Discuss marriage meaning and ensure baby’s stability.,False,,0,issue_pregnancy
dd_33409,standard_cot,9,gpt-5.4-nano,4214,False,2.0,4.0,1.0,[],True,Discuss marriage and legal protections for the baby.,False,,0,issue_pregnancy
dd_33409,standard_cot,10,gpt-5.4-nano,2835,False,1.0,3.0,1.0,[],True,Have a values-focused conversation and create a co-parenting plan.,False,,0,issue_pregnancy
dd_33409,standard_cot,11,gpt-5.4-nano,3898,False,2.0,4.0,1.0,[],True,Have an honest conversation about needs and commitments.,False,,0,issue_pregnancy
dd_33409,standard_cot,12,gpt-5.4-nano,3495,False,3.0,4.0,1.0,[],True,Have an honest conversation about marriage and child wellbeing.,False,,0,issue_pregnancy
dd_33409,standard_cot,13,gpt-5.4-nano,3242,False,3.0,4.0,0.0,[],True,"Have a calm, honest conversation about their needs.",False,,0,issue_pregnancy
dd_33409,standard_cot,14,gpt-5.4-nano,3633,False,2.0,3.0,0.0,[],True,Have an honest conversation about motivations,False,,0,issue_pregnancy
dd_33409,standard_cot,15,gpt-5.4-nano,3444,False,2.0,3.0,1.0,[],True,Have an honest conversation about marriage and commitment.,False,,0,issue_pregnancy
dd_33409,standard_cot,16,gpt-5.4-nano,3605,False,3.0,3.0,1.0,[],True,Have an honest conversation about marriage and create a protection plan.,False,,0,issue_pregnancy
dd_33409,standard_cot,18,gpt-5.4-nano,3519,False,3.0,4.0,1.0,[],True,Have an honest conversation about marriage and parenting.,False,,0,issue_pregnancy
dd_33409,standard_cot,19,gpt-5.4-nano,4192,False,3.0,4.0,1.0,[],True,"Have a serious, values-based conversation and make a child-centered plan together.",False,,0,issue_pregnancy
dd_33409,narrative_cot,0,gpt-5.4-nano,12363,False,6.0,4.0,3.0,[],True,John should marry Sarah for legal and emotional security.,False,,0,issue_pregnancy
dd_33409,narrative_cot,1,gpt-5.4-nano,10781,False,6.0,4.0,3.0,[],True,John should not marry Sarah solely for the baby.,False,,0,issue_pregnancy
dd_33409,standard_cot,17,gpt-5.4-nano,3750,False,2.0,4.0,1.0,[],True,Have an honest discussion about marriage and protections.,False,,0,issue_pregnancy
dd_33409,narrative_cot,4,gpt-5.4-nano,10881,False,6.0,3.0,3.0,[],True,build legal and caregiving framework without marriage,False,,0,issue_pregnancy
dd_33409,narrative_cot,5,gpt-5.4-nano,11111,False,5.0,4.0,3.0,[],True,John should marry Sarah for their baby's security.,False,,0,issue_pregnancy
dd_33409,narrative_cot,2,gpt-5.4-nano,11692,False,6.0,4.0,3.0,[],True,Focus on baby’s well-being with legal protections and counseling.,False,,0,issue_pregnancy
dd_33409,narrative_cot,6,gpt-5.4-nano,12988,False,7.0,4.0,3.0,[],True,Do not marry now; create legal protections and revisit marriage later.,False,,0,issue_pregnancy
dd_33409,narrative_cot,3,gpt-5.4-nano,9902,False,7.0,4.0,3.0,[],True,marry Sarah for the sake of the baby now,False,,0,issue_pregnancy
dd_33409,narrative_cot,7,gpt-5.4-nano,10879,False,6.0,3.0,3.0,[],True,Create legal protections and revisit marriage later.,False,,0,issue_pregnancy
dd_33409,narrative_cot,9,gpt-5.4-nano,11090,False,6.0,4.0,3.0,[],True,John should marry Sarah for the sake of their baby.,False,,0,issue_pregnancy
dd_33409,narrative_cot,8,gpt-5.4-nano,12473,False,6.0,4.0,3.0,[],True,"John should marry Sarah in a truthful, non-religious way.",False,,0,issue_pregnancy
dd_33409,narrative_cot,10,gpt-5.4-nano,12429,False,6.0,4.0,3.0,[],True,John should marry Sarah for the baby's stability.,False,,0,issue_pregnancy
dd_33409,narrative_cot,11,gpt-5.4-nano,11409,False,7.0,4.0,3.0,[],True,John will marry Sarah for the baby's sake.,False,,0,issue_pregnancy
dd_33409,narrative_cot,16,gpt-5.4-nano,10988,False,5.0,4.0,3.0,[],True,Build a committed co-parent partnership with legal protections.,False,,0,issue_pregnancy
dd_33409,narrative_cot,15,gpt-5.4-nano,10619,False,6.0,4.0,3.0,[],True,John should marry Sarah for their baby.,False,,0,issue_pregnancy
dd_33409,narrative_cot,13,gpt-5.4-nano,11323,False,5.0,4.0,3.0,[],True,Create legal protections and revisit marriage later.,False,,0,issue_pregnancy
dd_33409,narrative_cot,12,gpt-5.4-nano,11152,False,6.0,4.0,3.0,[],True,marry Sarah as a commitment and protection,False,,0,issue_pregnancy
dd_33409,narrative_cot,14,gpt-5.4-nano,10494,False,8.0,4.0,3.0,[],True,Agree to legal safeguards and pursue counseling.,False,,0,issue_pregnancy
dd_33409,narrative_cot,17,gpt-5.4-nano,11469,False,7.0,4.0,3.0,[],True,John should marry Sarah for the baby's stability.,False,,0,issue_pregnancy
dd_33409,narrative_cot,18,gpt-5.4-nano,10405,False,8.0,4.0,3.0,[],True,I will marry Sarah.,False,,0,issue_pregnancy
dd_33409,narrative_cot,19,gpt-5.4-nano,10802,False,6.0,4.0,3.0,[],True,John should marry Sarah for their baby's security.,False,,0,issue_pregnancy
dd_10450,baseline_io,2,gpt-5.4-nano,2897,False,3.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,1,gpt-5.4-nano,2256,False,2.0,3.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,0,gpt-5.4-nano,2636,False,3.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,5,gpt-5.4-nano,2657,False,2.0,3.0,0.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,3,gpt-5.4-nano,2296,False,3.0,3.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,4,gpt-5.4-nano,2309,False,2.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,6,gpt-5.4-nano,2603,False,3.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,9,gpt-5.4-nano,2164,False,3.0,3.0,0.0,[],True,Support the child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,8,gpt-5.4-nano,2541,False,3.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,7,gpt-5.4-nano,2475,False,3.0,4.0,0.0,[],True,support their child directly without blaming the ex-partner,False,,0,issue_pregnancy
dd_10450,baseline_io,11,gpt-5.4-nano,2209,False,3.0,3.0,0.0,[],True,Support your child without involving blame.,False,,0,issue_pregnancy
dd_10450,baseline_io,13,gpt-5.4-nano,2563,False,3.0,3.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,10,gpt-5.4-nano,2395,False,3.0,4.0,0.0,[],True,Support the child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,12,gpt-5.4-nano,2397,False,3.0,3.0,0.0,[],True,Support your child without confronting the ex.,False,,0,issue_pregnancy
dd_10450,baseline_io,14,gpt-5.4-nano,2698,False,3.0,3.0,0.0,[],True,Support your child without assigning blame to the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,15,gpt-5.4-nano,2230,False,3.0,3.0,0.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,17,gpt-5.4-nano,2902,False,3.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,18,gpt-5.4-nano,2746,False,3.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,baseline_io,16,gpt-5.4-nano,2153,False,3.0,4.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,1,gpt-5.4-nano,4131,False,3.0,4.0,1.0,[],True,Don't confront the ex-partner; support your child directly.,False,,0,issue_pregnancy
dd_10450,standard_cot,0,gpt-5.4-nano,3467,False,2.0,3.0,0.0,[],True,Support your child without confronting the ex.,False,,0,issue_pregnancy
dd_10450,baseline_io,19,gpt-5.4-nano,2529,False,3.0,3.0,0.0,[],True,Support your child without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,2,gpt-5.4-nano,4016,False,2.0,3.0,0.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,3,gpt-5.4-nano,3884,False,3.0,4.0,0.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,4,gpt-5.4-nano,3744,False,2.0,4.0,0.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,6,gpt-5.4-nano,3367,False,3.0,4.0,0.0,[],True,Support your child without pointing fingers.,False,,0,issue_pregnancy
dd_10450,standard_cot,9,gpt-5.4-nano,3426,False,3.0,4.0,0.0,[],True,Support the child first without blaming the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,7,gpt-5.4-nano,4581,False,3.0,4.0,0.0,[],True,Support your child directly without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,5,gpt-5.4-nano,4380,False,2.0,4.0,1.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,11,gpt-5.4-nano,3633,False,3.0,4.0,1.0,[],True,Support their child without pointing fingers.,False,,0,issue_pregnancy
dd_10450,standard_cot,8,gpt-5.4-nano,3877,False,3.0,3.0,1.0,[],True,Support your child without blaming the ex.,False,,0,issue_pregnancy
dd_10450,standard_cot,14,gpt-5.4-nano,3961,False,3.0,4.0,0.0,[],True,Support your child primarily without pointing fingers at the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,10,gpt-5.4-nano,3934,False,3.0,4.0,0.0,[],True,Support your child directly and avoid confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,12,gpt-5.4-nano,4289,False,3.0,4.0,0.0,[],True,Support your child directly and focus on healing.,False,,0,issue_pregnancy
dd_10450,standard_cot,17,gpt-5.4-nano,3847,False,3.0,4.0,0.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,15,gpt-5.4-nano,3784,False,3.0,4.0,0.0,[],True,Support the child directly and avoid pointing fingers.,False,,0,issue_pregnancy
dd_10450,standard_cot,16,gpt-5.4-nano,4030,False,3.0,4.0,0.0,[],True,Do not confront the ex-partner about your child’s personal issues.,False,,0,issue_pregnancy
dd_10450,narrative_cot,0,gpt-5.4-nano,11052,False,,,,[],False,CONTENT_FILTERED,False,True,0,issue_pregnancy
dd_10450,standard_cot,13,gpt-5.4-nano,3773,False,2.0,4.0,0.0,[],True,Support the child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,narrative_cot,1,gpt-5.4-nano,12279,False,4.0,4.0,3.0,[],True,support my child without pinning blame on their ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,2,gpt-5.4-nano,11917,False,6.0,4.0,3.0,[],True,Support my child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,standard_cot,19,gpt-5.4-nano,3756,False,3.0,4.0,0.0,[],True,"Support the child first, avoid pinning blame.",False,,0,issue_pregnancy
dd_10450,standard_cot,18,gpt-5.4-nano,3617,False,3.0,4.0,0.0,[],True,Support your child without pointing fingers.,False,,0,issue_pregnancy
dd_10450,narrative_cot,5,gpt-5.4-nano,12598,False,6.0,3.0,3.0,[],True,support my child directly without confronting the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,8,gpt-5.4-nano,9444,False,4.0,3.0,3.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,narrative_cot,4,gpt-5.4-nano,10222,False,4.0,3.0,2.0,[],True,support my child directly without assigning blame,False,,0,issue_pregnancy
dd_10450,narrative_cot,6,gpt-5.4-nano,12317,False,5.0,4.0,3.0,[],True,"Support child directly, avoid blaming ex-partner.",False,,0,issue_pregnancy
dd_10450,narrative_cot,10,gpt-5.4-nano,12709,False,5.0,4.0,3.0,[],True,support my child without confronting the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,3,gpt-5.4-nano,10081,False,5.0,4.0,3.0,[],True,support my child directly without confronting the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,9,gpt-5.4-nano,11660,False,5.0,4.0,3.0,[],True,support my child without blaming the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,12,gpt-5.4-nano,11659,False,7.0,4.0,3.0,[],True,"do not confront the ex-partner, support the child",False,,0,issue_pregnancy
dd_10450,narrative_cot,11,gpt-5.4-nano,12402,False,6.0,4.0,3.0,[],True,Support your child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,narrative_cot,13,gpt-5.4-nano,10644,False,5.0,4.0,3.0,[],True,Support my child without confronting the ex-partner.,False,,0,issue_pregnancy
dd_10450,narrative_cot,7,gpt-5.4-nano,11217,False,5.0,4.0,3.0,[],True,support my child directly without blaming the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,14,gpt-5.4-nano,11546,False,5.0,6.0,3.0,[],True,support my child without confronting the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,15,gpt-5.4-nano,12668,False,6.0,5.0,3.0,[],True,Support my child directly and avoid confronting the ex-partner about blame.,False,,0,issue_pregnancy
dd_10450,narrative_cot,18,gpt-5.4-nano,10772,False,5.0,3.0,3.0,[],True,support my child directly without blaming the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,16,gpt-5.4-nano,11547,False,7.0,4.0,3.0,[],True,support child without blaming the ex-partner,False,,0,issue_pregnancy
dd_29184,baseline_io,1,gpt-5.4-nano,1770,False,1.0,3.0,1.0,[],True,Communicate and take a gradual approach to the situation.,False,,0,issue_pregnancy
dd_10450,narrative_cot,19,gpt-5.4-nano,12546,False,6.0,4.0,3.0,[],True,support my child directly without confronting the ex-partner,False,,0,issue_pregnancy
dd_10450,narrative_cot,17,gpt-5.4-nano,13265,False,5.0,3.0,3.0,[],True,support my child without confronting the ex-partner,False,,0,issue_pregnancy
dd_29184,baseline_io,0,gpt-5.4-nano,2211,False,2.0,3.0,0.0,[],True,Communicate fear kindly and suggest alternatives.,False,,0,issue_pregnancy
dd_29184,baseline_io,4,gpt-5.4-nano,1696,False,2.0,3.0,0.0,[],True,Communicate honestly and offer a respectful compromise.,False,,0,issue_pregnancy
dd_29184,baseline_io,3,gpt-5.4-nano,1711,False,2.0,3.0,0.0,[],True,Be honest about fear and suggest alternatives.,False,,0,issue_pregnancy
dd_29184,baseline_io,5,gpt-5.4-nano,1841,False,2.0,3.0,0.0,[],True,Communicate with the friend about the phobia.,False,,0,issue_pregnancy
dd_29184,baseline_io,2,gpt-5.4-nano,1818,False,2.0,3.0,0.0,[],True,"Be honest, set boundaries, and offer support safely.",False,,0,issue_pregnancy
dd_29184,baseline_io,9,gpt-5.4-nano,1761,False,2.0,3.0,0.0,[],True,balance honesty with boundaries,False,,0,issue_pregnancy
dd_29184,baseline_io,8,gpt-5.4-nano,2214,False,2.0,3.0,0.0,[],True,communicate and choose a low-pressure compromise,False,,0,issue_pregnancy
dd_29184,baseline_io,12,gpt-5.4-nano,1729,False,2.0,3.0,0.0,[],True,Communicate honestly with your friend about your fear.,False,,0,issue_pregnancy
dd_29184,baseline_io,6,gpt-5.4-nano,1732,False,2.0,3.0,0.0,[],True,Protect mental health and communicate boundaries kindly.,False,,0,issue_pregnancy
dd_29184,baseline_io,10,gpt-5.4-nano,1991,False,2.0,3.0,0.0,[],True,Communicate honestly and gradually confront the fear.,False,,0,issue_pregnancy
dd_29184,baseline_io,13,gpt-5.4-nano,1728,False,2.0,3.0,0.0,[],True,Be honest with friend and offer a compromise.,False,,0,issue_pregnancy
dd_29184,baseline_io,7,gpt-5.4-nano,1595,False,2.0,3.0,0.0,[],True,Be honest about your phobia and offer support alternatives.,False,,0,issue_pregnancy
dd_29184,baseline_io,11,gpt-5.4-nano,1812,False,2.0,3.0,0.0,[],True,Communicate discomfort and propose a respectful alternative.,False,,0,issue_pregnancy
dd_29184,baseline_io,16,gpt-5.4-nano,1607,False,1.0,3.0,0.0,[],True,Communicate limitations and seek manageable exposure options.,False,,0,issue_pregnancy
dd_29184,baseline_io,14,gpt-5.4-nano,1772,False,2.0,3.0,0.0,[],True,Avoid direct exposure initially while communicating with the friend.,False,,0,issue_pregnancy
dd_29184,baseline_io,17,gpt-5.4-nano,2034,False,2.0,3.0,0.0,[],True,Communicate honestly and propose a low-pressure compromise.,False,,0,issue_pregnancy
dd_29184,baseline_io,15,gpt-5.4-nano,2015,False,2.0,3.0,0.0,[],True,Communicate honestly and set boundaries for support.,False,,0,issue_pregnancy
dd_29184,baseline_io,19,gpt-5.4-nano,1710,False,2.0,3.0,0.0,[],True,Be honest about your fear and set boundaries.,False,,0,issue_pregnancy
dd_29184,baseline_io,18,gpt-5.4-nano,1500,False,2.0,3.0,0.0,[],True,Communicate boundaries and gradually confront the fear.,False,,0,issue_pregnancy
dd_29184,standard_cot,1,gpt-5.4-nano,3183,False,2.0,4.0,0.0,[],True,Communicate honestly and gradually engage with the baby.,False,,0,issue_pregnancy
dd_29184,standard_cot,0,gpt-5.4-nano,2343,False,2.0,3.0,0.0,[],True,Communicate with your friend about your phobia.,False,,0,issue_pregnancy
dd_29184,standard_cot,2,gpt-5.4-nano,2889,False,2.0,3.0,0.0,[],True,Communicate boundaries and offer lower-intensity ways to connect.,False,,0,issue_pregnancy
dd_29184,standard_cot,3,gpt-5.4-nano,2880,False,2.0,3.0,0.0,[],True,Communicate honestly with your friend about your fear.,False,,0,issue_pregnancy
dd_29184,standard_cot,4,gpt-5.4-nano,2446,False,2.0,3.0,0.0,[],True,Communicate honestly and gradually expose yourself to the baby.,False,,0,issue_pregnancy
dd_29184,standard_cot,5,gpt-5.4-nano,2682,False,2.0,3.0,0.0,[],True,Talk to friend honestly and offer low-exposure visit.,False,,0,issue_pregnancy
dd_29184,standard_cot,6,gpt-5.4-nano,2864,False,2.0,3.0,0.0,[],True,Communicate and gradually expose yourself to the baby.,False,,0,issue_pregnancy
dd_29184,standard_cot,8,gpt-5.4-nano,2218,False,2.0,3.0,0.0,[],True,"Go for a short, low-exposure visit.",False,,0,issue_pregnancy
dd_29184,standard_cot,7,gpt-5.4-nano,2862,False,2.0,3.0,0.0,[],True,Communicate with your friend and set boundaries.,False,,0,issue_pregnancy
dd_29184,standard_cot,9,gpt-5.4-nano,2993,False,2.0,4.0,0.0,[],True,Communicate kindly and approach contact gradually.,False,,0,issue_pregnancy
dd_29184,standard_cot,10,gpt-5.4-nano,3128,False,2.0,3.0,0.0,[],True,Be honest and kind about the phobia.,False,,0,issue_pregnancy
dd_29184,standard_cot,14,gpt-5.4-nano,2407,False,2.0,3.0,0.0,[],True,Be honest about your fear and set boundaries.,False,,0,issue_pregnancy
dd_29184,standard_cot,11,gpt-5.4-nano,2585,False,2.0,3.0,0.0,[],True,communicate your limitation early and offer a graduated plan,False,,0,issue_pregnancy
dd_29184,standard_cot,16,gpt-5.4-nano,3164,False,2.0,3.0,0.0,[],True,Communicate honestly and propose a manageable first meeting.,False,,0,issue_pregnancy
dd_29184,standard_cot,12,gpt-5.4-nano,2945,False,2.0,3.0,0.0,[],True,Communicate honestly and propose a supportive plan.,False,,0,issue_pregnancy
dd_29184,standard_cot,13,gpt-5.4-nano,2348,False,2.0,3.0,0.0,[],True,Communicate with your friend and propose a manageable visit.,False,,0,issue_pregnancy
dd_29184,standard_cot,18,gpt-5.4-nano,2652,False,2.0,3.0,0.0,[],True,Use a gradual approach to manage fear and support friend.,False,,0,issue_pregnancy
dd_29184,standard_cot,17,gpt-5.4-nano,2481,False,2.0,3.0,0.0,[],True,Communicate your fear and set boundaries with your friend.,False,,0,issue_pregnancy
dd_29184,narrative_cot,0,gpt-5.4-nano,9626,False,7.0,4.0,3.0,[],True,go to introduce myself for a short visit with clear boundaries,False,,0,issue_pregnancy
dd_29184,standard_cot,15,gpt-5.4-nano,2444,False,2.0,3.0,0.0,[],True,Avoid the immediate situation with tact and offer alternative support.,False,,0,issue_pregnancy
dd_29184,standard_cot,19,gpt-5.4-nano,3026,False,2.0,3.0,0.0,[],True,Communicate honestly and consider gradual exposure.,False,,0,issue_pregnancy
dd_29184,narrative_cot,1,gpt-5.4-nano,11066,False,5.0,4.0,3.0,[],True,show up with honesty and clear boundaries,False,,0,issue_pregnancy
dd_29184,narrative_cot,3,gpt-5.4-nano,10760,False,6.0,3.0,3.0,[],True,Communicate phobia honestly and offer a modified visit.,False,,0,issue_pregnancy
dd_29184,narrative_cot,4,gpt-5.4-nano,10951,False,6.0,4.0,3.0,[],True,"Offer a short, bounded visit with clear boundaries.",False,,0,issue_pregnancy
dd_29184,narrative_cot,2,gpt-5.4-nano,11588,False,6.0,4.0,3.0,[],True,communicate honestly and propose a safer alternative,False,,0,issue_pregnancy
dd_29184,narrative_cot,6,gpt-5.4-nano,11148,False,5.0,4.0,3.0,[],True,communicate fear and negotiate a compromise visit,False,,0,issue_pregnancy
dd_29184,narrative_cot,5,gpt-5.4-nano,9240,False,5.0,3.0,3.0,[],True,communicate honestly and propose a safe alternative visit,False,,0,issue_pregnancy
