model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,gold_action,private_action,dominant_action,maximin_action,role_id,role_stake,group_verdict,group_is_gold,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_private,r2_is_private,r0_is_gold,r2_is_gold,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,deviation_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,332,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r1|r2,stop,0,378
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,0,ASSURANCE,value,PLAN_21,,,,,plan_mediator_nb,none,NO_RECOMMENDATION,0,NO_RECOMMENDATION,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,438
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,0,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_2,player_c_advocate_nb,col,NO_RECOMMENDATION,0,NO_RECOMMENDATION,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,4,2,1,r2,stop,0,584
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,0,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_1,player_r_advocate_nb,row,NO_RECOMMENDATION,0,NO_RECOMMENDATION,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,4,2,1,r2|r3_label,stop,0,468
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,1,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,450
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,331
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,447
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,2,ASSURANCE,value,PLAN_21,,,,,plan_mediator_nb,none,PLAN_21,1,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,500
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,2,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_2,player_c_advocate_nb,col,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,327
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,333,2,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_21,1,PLAN_21,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,394
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,0,ASSURANCE,value,PLAN_12,,,,,plan_mediator_nb,none,PLAN_12,1,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,478
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,0,ASSURANCE,value,PLAN_12,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_12,1,PLAN_12,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,421
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,0,ASSURANCE,value,PLAN_12,ACT_1,,,ACT_2,player_r_advocate_nb,row,PLAN_12,1,PLAN_12,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,416
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,1,ASSURANCE,value,PLAN_21,,,,,plan_mediator_nb,none,PLAN_21,1,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2|r3_label,stop,0,406
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,1,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_1,player_c_advocate_nb,col,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,527
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,1,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_21,1,PLAN_21,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,1,r2,stop,0,489
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,2,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT_WITH_MODIFICATION,1,modification,250,1,0,1,ACCEPT,0,1,1,0,,,,,0,,stop,0,412
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,0,,stop,0,448
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,334,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_1,ACT_2,ACT_2,,,0,1,,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,0,,stop,0,440
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,0,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,360
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,4,2,1,r2,stop,0,366
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,413
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,1,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,392
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,4,2,1,r2,stop,0,478
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,473
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,2,ASSURANCE,value,PLAN_12,,,,,plan_mediator_nb,none,PLAN_12,1,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2,stop,0,396
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,2,ASSURANCE,value,PLAN_12,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_12,1,PLAN_12,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,4,2,1,r1|r2,stop,0,418
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,342,2,ASSURANCE,value,PLAN_12,ACT_1,,,ACT_1,player_r_advocate_nb,row,PLAN_12,1,PLAN_12,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r1|r2,stop,0,228
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,0,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,,0,,stop,0,416
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,2,4,2,1,r3_label,stop,0,430
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,1,4,2,0,,stop,0,508
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,1,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,0,,stop,0,425
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_1,ACT_1,ACT_1,,,0,0,,,0,0,REJECT,1,unresolvable,268,1,0,0,REJECT,1,1,0,0,4,2,4,2,0,,stop,0,499
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,1,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r3_label,stop,0,410
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,2,ASSURANCE,value,PLAN_12,,,,,plan_mediator_nb,none,PLAN_12,1,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,0,,stop,0,487
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,2,ASSURANCE,value,PLAN_12,ACT_2,,,ACT_1,player_c_advocate_nb,col,PLAN_12,1,PLAN_12,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,4,2,0,,stop,0,381
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,343,2,ASSURANCE,value,PLAN_12,ACT_1,,,ACT_1,player_r_advocate_nb,row,PLAN_12,1,PLAN_12,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,0,,stop,0,252
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,0,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT_WITH_MODIFICATION,1,modification,290,1,0,1,ACCEPT,0,1,1,0,,,,,1,r2,stop,0,499
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2|r3_label,stop,0,410
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,0,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT_WITH_MODIFICATION,1,modification,257,1,0,1,ACCEPT,0,1,1,0,4,1,4,2,1,r2|r3_label,stop,0,508
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,1,ASSURANCE,value,PLAN_21,,,,,plan_mediator_nb,none,PLAN_21,1,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2|r3_label|r4_vote,stop,0,460
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,1,ASSURANCE,value,PLAN_21,ACT_1,,,ACT_1,player_c_advocate_nb,col,PLAN_21,1,PLAN_21,ACT_1,ACT_1,ACT_1,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r1|r2|r3_label|r4_vote,stop,0,310
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,1,ASSURANCE,value,PLAN_21,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_21,1,PLAN_21,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r1|r2|r3_label|r4_vote,stop,0,318
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,2,ASSURANCE,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_22,1,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,452
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_c_advocate_nb,col,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,411
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,344,2,ASSURANCE,value,PLAN_22,ACT_2,,,ACT_2,player_r_advocate_nb,row,PLAN_22,1,PLAN_22,ACT_2,ACT_2,ACT_2,,,1,1,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,1,4,2,1,r2,stop,0,420
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_11,0,PLAN_11,PLAN_11,PLAN_11,PLAN_11,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2,stop,0,433
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,,ACT_1,player_c_advocate_nb,col,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r1|r2,stop,0,365
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,0,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,ACT_1,ACT_1,player_r_advocate_nb,row,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r1|r2|r3_label,stop,0,354
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,,,,,plan_mediator_nb,none,PLAN_12,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,377
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,ACT_1,ACT_2,,ACT_2,player_c_advocate_nb,col,PLAN_12,0,PLAN_12,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,394
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,1,DILEMMA_BOTH_PREFER,value,PLAN_21,ACT_2,ACT_1,ACT_1,ACT_1,player_r_advocate_nb,row,PLAN_12,0,PLAN_12,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2|r3_label,stop,0,488
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,,,,,plan_mediator_nb,none,PLAN_22,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,385
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,,ACT_2,player_c_advocate_nb,col,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,338
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,412,2,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2|r3_label,stop,0,394
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,,,,,plan_mediator_nb,none,PLAN_22,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2,stop,0,368
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,,ACT_2,player_c_advocate_nb,col,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,1,3,2,1,r1|r2,stop,0,471
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,0,DILEMMA_BOTH_PREFER,value,PLAN_11,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_22,0,PLAN_22,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r1|r2,stop,0,416
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,,,,,plan_mediator_nb,none,PLAN_21,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,0,,stop,0,404
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_2,ACT_1,,ACT_1,player_c_advocate_nb,col,PLAN_21,0,PLAN_21,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,1,3,2,0,,stop,0,368
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_21,0,PLAN_21,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,0,,stop,0,403
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,,,,,plan_mediator_nb,none,PLAN_11,0,PLAN_11,PLAN_11,PLAN_11,PLAN_11,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,0,,stop,0,447
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,,ACT_1,player_c_advocate_nb,col,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,1,3,2,0,,stop,0,457
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,413,2,DILEMMA_BOTH_PREFER,value,PLAN_22,ACT_2,ACT_1,ACT_1,ACT_1,player_r_advocate_nb,row,PLAN_11,0,PLAN_11,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,0,,stop,0,282
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,,,,,plan_mediator_nb,none,PLAN_21,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,434
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_2,ACT_1,,ACT_2,player_c_advocate_nb,col,PLAN_21,0,PLAN_21,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,3,2,1,r2,stop,0,478
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,0,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_21,0,PLAN_21,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,368
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,,,,,plan_mediator_nb,none,PLAN_21,0,PLAN_21,PLAN_21,PLAN_21,PLAN_21,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r2,stop,0,407
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_2,ACT_1,,ACT_2,player_c_advocate_nb,col,PLAN_21,0,PLAN_21,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,3,2,1,r2,stop,0,386
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_1,ACT_2,ACT_2,ACT_2,player_r_advocate_nb,row,PLAN_21,0,PLAN_21,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r2,stop,0,474
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,2,DILEMMA_BOTH_PREFER,value,PLAN_21,,,,,plan_mediator_nb,none,PLAN_12,0,PLAN_12,PLAN_12,PLAN_12,PLAN_12,,,,,1,1,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,,1,r1|r2|r3_label|r4_vote,stop,0,442
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,2,DILEMMA_BOTH_PREFER,value,PLAN_21,ACT_1,ACT_2,,ACT_1,player_c_advocate_nb,col,PLAN_12,0,PLAN_12,ACT_2,ACT_2,ACT_2,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,3,2,1,r1|r2|r3_label|r4_vote,stop,0,430
grok-4-1-fast-reasoning,game_action_ncot,third_planner_nb,planner,414,2,DILEMMA_BOTH_PREFER,value,PLAN_21,ACT_2,ACT_1,ACT_1,ACT_1,player_r_advocate_nb,row,PLAN_12,0,PLAN_12,ACT_1,ACT_1,ACT_1,1,1,0,0,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,2,1,2,2,1,r1|r2|r3_label|r4_vote,stop,0,534
