model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o4tCUUqRQBcoeO2LDUfGevyx33Q4AW3Y,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,465
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o4tCUUqRQBcoeO2LDUfGevyx33Q4AW3Y,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,481
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o7IM4luUbbQEVw0MQaGAfj0egyBFrM5i,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,504
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o7IM4luUbbQEVw0MQaGAfj0egyBFrM5i,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,439
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o7IM4luUbbQEVw0MQaGAfj0egyBFrM5i,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,513
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o7IM4luUbbQEVw0MQaGAfj0egyBFrM5i,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,458
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o7IM4luUbbQEVw0MQaGAfj0egyBFrM5i,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,458
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o7IM4luUbbQEVw0MQaGAfj0egyBFrM5i,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,529
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o4tCUUqRQBcoeO2LDUfGevyx33Q4AW3Y,0,YTA,writer_advocate,primary_affected,not_at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,399
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o4tCUUqRQBcoeO2LDUfGevyx33Q4AW3Y,0,YTA,counterparty,unmapped,at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,413
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,o4tCUUqRQBcoeO2LDUfGevyx33Q4AW3Y,0,YTA,neutral_adjudicator,third_party,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,485
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oFAYieZONMWEZP7rllJs17MuyEugJoz3,0,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,YTA,ACCEPT_WITH_MODIFICATION,1,modification,178,1,0,1,ACCEPT,0,1,1,0,stop,0,445
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oFAYieZONMWEZP7rllJs17MuyEugJoz3,0,YTA,counterparty,unmapped,at_fault,NTA,0,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,471
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oFAYieZONMWEZP7rllJs17MuyEugJoz3,0,YTA,neutral_adjudicator,third_party,none,NTA,0,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,495
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oFAYieZONMWEZP7rllJs17MuyEugJoz3,1,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,YTA,ACCEPT_WITH_MODIFICATION,1,modification,102,1,0,1,ACCEPT,0,1,1,0,stop,0,330
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oFAYieZONMWEZP7rllJs17MuyEugJoz3,1,YTA,counterparty,unmapped,at_fault,NTA,0,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,463
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oFAYieZONMWEZP7rllJs17MuyEugJoz3,1,YTA,neutral_adjudicator,third_party,none,NTA,0,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,413
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pDUUqInje0q1CVaBobeq60epZnk6jcHO,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,426
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pDUUqInje0q1CVaBobeq60epZnk6jcHO,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,465
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pDUUqInje0q1CVaBobeq60epZnk6jcHO,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,437
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,140,1,0,1,ACCEPT,0,1,1,1,stop,0,505
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,421
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,445
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,457
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,482
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,445
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pDUUqInje0q1CVaBobeq60epZnk6jcHO,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,436
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pDUUqInje0q1CVaBobeq60epZnk6jcHO,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,454
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pDUUqInje0q1CVaBobeq60epZnk6jcHO,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,445
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,461
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,452
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,608
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,195,1,0,0,REJECT,1,1,0,1,stop,0,653
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,453
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,517
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,279,1,0,1,REJECT,1,1,0,1,stop,0,570
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,419
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,550
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,206,1,0,1,ACCEPT,0,1,1,1,stop,0,430
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,433
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,470
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sKvM2aONk8qiZU7FxOgooe2pNXeQbo2p,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,431
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sKvM2aONk8qiZU7FxOgooe2pNXeQbo2p,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,432
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sKvM2aONk8qiZU7FxOgooe2pNXeQbo2p,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,592
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sKvM2aONk8qiZU7FxOgooe2pNXeQbo2p,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,383
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sKvM2aONk8qiZU7FxOgooe2pNXeQbo2p,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,461
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sKvM2aONk8qiZU7FxOgooe2pNXeQbo2p,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,380
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sCtehmsj1Swsq59msERdhFJ9ebMjfhOM,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,407
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sCtehmsj1Swsq59msERdhFJ9ebMjfhOM,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,448
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sCtehmsj1Swsq59msERdhFJ9ebMjfhOM,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,526
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sCtehmsj1Swsq59msERdhFJ9ebMjfhOM,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,492
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sCtehmsj1Swsq59msERdhFJ9ebMjfhOM,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,468
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,sCtehmsj1Swsq59msERdhFJ9ebMjfhOM,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,416
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,tpUuEzA9YntDAlLa8WAGxMTF2VDiwRtJ,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,477
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,tpUuEzA9YntDAlLa8WAGxMTF2VDiwRtJ,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,493
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,tpUuEzA9YntDAlLa8WAGxMTF2VDiwRtJ,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,420
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,tpUuEzA9YntDAlLa8WAGxMTF2VDiwRtJ,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,442
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,tpUuEzA9YntDAlLa8WAGxMTF2VDiwRtJ,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,495
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,tpUuEzA9YntDAlLa8WAGxMTF2VDiwRtJ,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,405
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,vqEgUVstk1rIQ79WHREGZmawvSpFg7LY,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,337
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,vqEgUVstk1rIQ79WHREGZmawvSpFg7LY,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,422
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,vqEgUVstk1rIQ79WHREGZmawvSpFg7LY,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,570
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,uMTeJCjURX6gDg5Q9j4pQ1hkVkXVqGpC,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,416
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,uMTeJCjURX6gDg5Q9j4pQ1hkVkXVqGpC,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,488
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,uMTeJCjURX6gDg5Q9j4pQ1hkVkXVqGpC,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,470
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,uMTeJCjURX6gDg5Q9j4pQ1hkVkXVqGpC,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,358
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,uMTeJCjURX6gDg5Q9j4pQ1hkVkXVqGpC,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,457
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,uMTeJCjURX6gDg5Q9j4pQ1hkVkXVqGpC,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,392
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,vqEgUVstk1rIQ79WHREGZmawvSpFg7LY,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,443
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,vqEgUVstk1rIQ79WHREGZmawvSpFg7LY,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,452
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,vqEgUVstk1rIQ79WHREGZmawvSpFg7LY,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,437
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,w4UJVHNmjHmQtphbXoOj5yQLOuMKMwQB,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,446
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,w4UJVHNmjHmQtphbXoOj5yQLOuMKMwQB,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,477
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,w4UJVHNmjHmQtphbXoOj5yQLOuMKMwQB,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,481
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,w4UJVHNmjHmQtphbXoOj5yQLOuMKMwQB,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,464
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,w4UJVHNmjHmQtphbXoOj5yQLOuMKMwQB,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,448
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,w4UJVHNmjHmQtphbXoOj5yQLOuMKMwQB,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,487
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,wmjVBVReiszWhodLIamJ6c8JnjEdVaJ3,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,496
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,wmjVBVReiszWhodLIamJ6c8JnjEdVaJ3,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,450
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,wmjVBVReiszWhodLIamJ6c8JnjEdVaJ3,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,426
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,wmjVBVReiszWhodLIamJ6c8JnjEdVaJ3,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,440
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,wmjVBVReiszWhodLIamJ6c8JnjEdVaJ3,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,455
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,wmjVBVReiszWhodLIamJ6c8JnjEdVaJ3,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,546
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,xHLlCa1KQHDrX2UbesH1OcGDbpVJgEnN,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,569
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,xHLlCa1KQHDrX2UbesH1OcGDbpVJgEnN,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,426
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,xHLlCa1KQHDrX2UbesH1OcGDbpVJgEnN,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,525
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,x5sfKaoIfii37LEt56OLnJb94FIgJTVn,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,146,1,0,1,REJECT,1,1,0,1,stop,0,456
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,x5sfKaoIfii37LEt56OLnJb94FIgJTVn,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,457
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,x5sfKaoIfii37LEt56OLnJb94FIgJTVn,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,525
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,496
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,498
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,478
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,xHLlCa1KQHDrX2UbesH1OcGDbpVJgEnN,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,515
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,xHLlCa1KQHDrX2UbesH1OcGDbpVJgEnN,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,467
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,xHLlCa1KQHDrX2UbesH1OcGDbpVJgEnN,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,486
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,x5sfKaoIfii37LEt56OLnJb94FIgJTVn,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,220,1,0,1,REJECT,1,1,0,1,stop,0,449
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,x5sfKaoIfii37LEt56OLnJb94FIgJTVn,1,YTA,counterparty,unmapped,at_fault,YTA,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,479
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,x5sfKaoIfii37LEt56OLnJb94FIgJTVn,1,YTA,neutral_adjudicator,third_party,none,YTA,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,462
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,506
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,464
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,392
Llama-3.3-70B-Instruct,standard_cot,third_person,0,none,yXlKxwcQJb6LLSRsUOF9eWpyvJrOH5Xl,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,533
