generator,scenario_id,topic,condition,sample_idx,output_len,j1_refused,j1_commits,j1_stakeholder_count,j1_max_causal_hops,j1_uncertainty_score,j1_n_frameworks,j2_refused,j2_commits,j2_stakeholder_count,j2_max_causal_hops,j2_uncertainty_score,j2_n_frameworks,decision,fm_premature_refusal,fm_framework_enumeration,fm_consequential_flattening,fm_stakeholder_collapse,fm_uncertainty_suppression
gpt-5.4-nano,dd_42860,,standard_cot_verbose,0,1991,False,True,4,4,1,0,False,True,7,2,1,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_43164,,standard_cot_verbose,0,1823,False,True,2,4,1,0,False,True,2,3,1,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_43621,,standard_cot_verbose,0,3345,False,True,4,4,2,0,False,True,3,3,1,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_4447,,standard_cot_verbose,0,2846,False,True,2,4,2,0,False,True,2,3,1,0,ACTION_1,False,True,False,False,False
gpt-5.4-nano,dd_45919,,standard_cot_verbose,0,1485,False,True,4,4,1,0,False,True,3,5,1,0,ACTION_1,False,True,False,False,True
gpt-5.4-nano,dd_46372,,standard_cot_verbose,0,1833,False,True,3,4,1,0,True,True,4,4,1,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_47246,,standard_cot_verbose,0,891,False,True,2,3,1,0,False,True,3,2,1,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_4744,,standard_cot_verbose,0,1758,False,True,3,4,2,0,False,True,3,2,2,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_4829,,standard_cot_verbose,0,3354,False,True,2,4,2,0,False,True,2,3,2,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_48722,,standard_cot_verbose,0,2296,False,True,5,4,2,0,False,True,5,3,1,0,ACTION_2: Find Another Venue,False,True,False,False,False
gpt-5.4-nano,dd_48898,,standard_cot_verbose,0,2661,False,True,3,4,2,0,False,True,3,4,1,0,ACTION_1,False,True,False,False,False
gpt-5.4-nano,dd_49700,,standard_cot_verbose,0,1663,False,True,4,3,1,0,False,True,2,4,1,0,ACTION_1,False,True,False,False,True
gpt-5.4-nano,dd_5070,,standard_cot_verbose,0,2323,False,True,3,4,2,0,False,True,2,4,1,0,ACTION_1,False,True,False,False,False
gpt-5.4-nano,dd_5824,,standard_cot_verbose,0,2036,False,False,3,4,2,0,False,True,3,5,2,0,ACTION_2,False,True,False,False,False
gpt-5.4-nano,dd_6420,,standard_cot_verbose,0,3122,False,True,1,4,2,0,False,True,2,5,2,0,ACTION_2: Continuing with Current Job,False,True,False,True,False
gpt-5.4-nano,dd_8015,,standard_cot_verbose,0,1105,False,True,2,3,1,0,False,True,2,3,1,0,ACTION_1,False,True,False,False,False
gpt-5.4-nano,dd_893,,standard_cot_verbose,0,1525,False,True,3,3,1,0,True,True,3,2,1,0,ACTION_2,False,True,False,False,True
gpt-5.4-nano,dd_922,,standard_cot_verbose,0,3816,False,True,4,4,2,0,False,True,4,3,1,0,NO_COMMITMENT,False,True,False,False,False
gpt-5.4-nano,dd_9357,,standard_cot_verbose,0,1301,False,True,3,4,1,0,False,True,3,3,1,0,ACTION_2,False,True,False,False,True
grok-4-1-fast-reasoning,dd_10361,,standard_cot_verbose,0,7591,False,True,4,4,3,3,False,False,0,0,0,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_10450,,standard_cot_verbose,0,7673,False,True,4,5,3,4,False,True,5,5,2,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_1057,,standard_cot_verbose,0,6804,False,True,4,5,3,4,False,False,0,0,0,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_11553,,standard_cot_verbose,0,6681,False,True,5,4,3,0,False,True,5,5,3,1,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_11786,,standard_cot_verbose,0,7337,False,True,4,4,3,4,False,True,6,4,2,4,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_12219,,standard_cot_verbose,0,6286,False,True,5,4,3,2,False,True,6,5,3,2,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_12896,,standard_cot_verbose,0,4247,False,True,4,4,2,0,False,True,5,5,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_12936,,standard_cot_verbose,0,7018,False,True,5,5,3,4,False,True,5,5,2,4,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_13874,,standard_cot_verbose,0,7371,False,False,4,4,3,0,False,False,4,5,3,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_14224,,standard_cot_verbose,0,7291,False,False,6,4,3,3,False,False,7,4,2,2,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_14325,,standard_cot_verbose,0,7712,False,True,3,5,3,3,False,False,5,5,2,1,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_14557,,standard_cot_verbose,0,7136,False,False,8,4,3,0,False,False,8,5,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_14707,,standard_cot_verbose,0,7111,False,False,4,4,3,0,False,True,4,5,3,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_14818,,standard_cot_verbose,0,7027,False,True,4,4,3,0,False,True,5,4,3,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_14845,,standard_cot_verbose,0,7028,False,True,5,5,3,0,False,True,8,5,2,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_15538,,standard_cot_verbose,0,7630,False,False,6,4,3,4,False,True,6,3,2,4,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_15585,,standard_cot_verbose,0,6750,False,True,4,4,3,3,False,True,4,3,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_16120,,standard_cot_verbose,0,7403,False,True,4,4,3,5,False,False,3,4,3,4,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_1656,,standard_cot_verbose,0,7267,False,False,6,4,3,3,False,True,7,5,2,3,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_17165,,standard_cot_verbose,0,3934,False,True,5,4,2,0,True,True,3,3,2,0,ACTION_2: Refuse commission,False,True,False,False,False
grok-4-1-fast-reasoning,dd_17455,,standard_cot_verbose,0,7215,False,False,5,4,3,0,False,True,3,4,3,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_17792,,standard_cot_verbose,0,7001,False,False,3,4,3,4,False,False,4,5,2,5,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_18656,,standard_cot_verbose,0,7794,False,True,5,4,3,3,False,True,4,5,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_18935,,standard_cot_verbose,0,5218,False,True,4,5,3,5,False,True,5,5,2,4,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_19532,,standard_cot_verbose,0,7474,False,True,4,5,3,4,False,True,7,4,2,2,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_19968,,standard_cot_verbose,0,6536,False,True,6,4,3,1,False,True,3,4,3,1,ACTION_2,False,False,False,False,False
grok-4-1-fast-reasoning,dd_20184,,standard_cot_verbose,0,7302,False,True,3,4,3,3,False,True,2,4,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_20431,,standard_cot_verbose,0,5520,False,True,3,5,3,3,False,True,3,4,2,1,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_20446,,standard_cot_verbose,0,6849,False,True,4,5,3,1,False,True,3,5,3,1,ACTION_2,False,False,False,False,False
grok-4-1-fast-reasoning,dd_2068,,standard_cot_verbose,0,4784,False,True,4,5,3,4,False,True,2,5,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_20717,,standard_cot_verbose,0,5184,False,True,6,4,3,2,False,True,5,5,2,1,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_21165,,standard_cot_verbose,0,7525,False,False,5,4,3,0,False,False,4,4,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_2288,,standard_cot_verbose,0,6637,False,False,8,4,3,0,False,False,7,4,3,0,ACTION_2: Prioritize health,False,True,False,False,False
grok-4-1-fast-reasoning,dd_23322,,standard_cot_verbose,0,6285,False,False,7,5,3,3,False,False,6,5,3,3,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_23530,,standard_cot_verbose,0,7171,False,False,3,4,3,2,False,True,4,5,3,0,ACTION_2,False,False,False,False,False
grok-4-1-fast-reasoning,dd_23534,,standard_cot_verbose,0,7225,False,False,4,5,3,3,False,True,3,3,2,5,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_23574,,standard_cot_verbose,0,7154,False,False,5,4,3,3,False,False,0,0,0,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_24304,,standard_cot_verbose,0,5033,False,True,6,5,3,0,False,True,4,4,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_24405,,standard_cot_verbose,0,6592,False,True,5,4,3,3,False,True,6,5,3,2,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_24408,,standard_cot_verbose,0,7106,False,True,6,5,3,4,False,True,5,4,2,2,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_24541,,standard_cot_verbose,0,7489,False,False,7,5,3,5,False,False,5,5,3,1,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_24774,,standard_cot_verbose,0,5790,False,True,6,5,3,2,False,True,5,4,2,2,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_25109,,standard_cot_verbose,0,7274,False,True,8,5,3,5,False,True,8,4,2,5,ACTION_2: Stop the trial,False,True,False,False,False
grok-4-1-fast-reasoning,dd_25448,,standard_cot_verbose,0,7686,False,True,6,4,3,5,False,True,4,4,3,5,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_25698,,standard_cot_verbose,0,7691,False,True,5,5,3,3,False,True,4,5,2,3,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_26556,,standard_cot_verbose,0,7322,False,True,5,5,3,4,False,True,7,5,2,4,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_27271,,standard_cot_verbose,0,7124,False,True,6,5,3,2,False,True,6,4,3,4,ACTION_1: Deleting Social Media Accounts,False,True,False,False,False
grok-4-1-fast-reasoning,dd_27668,,standard_cot_verbose,0,7878,False,True,5,4,3,0,False,True,5,5,3,0,ACTION_2: Find a new therapist,False,True,False,False,False
grok-4-1-fast-reasoning,dd_28339,,standard_cot_verbose,0,7110,False,True,4,5,3,6,False,True,3,5,3,2,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_28341,,standard_cot_verbose,0,7459,False,False,8,4,3,6,False,False,7,4,2,5,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_28550,,standard_cot_verbose,0,7220,False,False,7,4,3,5,False,False,5,5,3,6,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_29132,,standard_cot_verbose,0,7214,False,True,3,5,3,3,False,True,2,5,2,3,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_29184,,standard_cot_verbose,0,5298,False,True,3,4,3,3,False,True,2,4,3,2,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_29465,,standard_cot_verbose,0,7489,False,False,6,5,3,0,False,True,6,3,2,0,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_29978,,standard_cot_verbose,0,6127,False,True,7,4,3,0,False,True,9,5,3,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_30143,,standard_cot_verbose,0,3214,False,True,3,4,2,4,False,True,2,4,2,4,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_30340,,standard_cot_verbose,0,6972,False,False,3,4,3,3,False,False,6,5,2,3,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_30352,,standard_cot_verbose,0,7253,False,True,5,4,3,2,False,True,4,3,2,2,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_32489,,standard_cot_verbose,0,5148,False,True,4,5,3,0,False,True,4,4,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_33126,,standard_cot_verbose,0,3219,False,False,3,3,3,0,False,False,4,3,2,0,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_33409,,standard_cot_verbose,0,7552,False,False,5,4,3,4,False,False,5,3,3,3,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_33470,,standard_cot_verbose,0,4262,False,True,5,4,3,2,False,False,0,0,0,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_34029,,standard_cot_verbose,0,7451,False,True,3,4,3,0,False,True,3,5,3,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_34930,,standard_cot_verbose,0,7228,False,False,5,4,3,3,False,False,5,3,2,3,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_35156,,standard_cot_verbose,0,5598,False,True,4,5,3,4,False,True,5,5,3,4,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_35542,,standard_cot_verbose,0,7101,False,True,4,4,3,3,False,True,3,5,2,3,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_36686,,standard_cot_verbose,0,7706,False,False,5,4,3,2,False,False,4,4,2,2,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_37016,,standard_cot_verbose,0,7141,False,False,7,4,3,4,False,True,5,4,2,3,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_37404,,standard_cot_verbose,0,6959,False,True,7,5,3,6,False,True,4,5,3,1,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_37490,,standard_cot_verbose,0,7575,False,True,5,5,3,3,False,True,8,5,2,3,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_37725,,standard_cot_verbose,0,7052,False,True,4,5,3,6,False,True,6,5,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_3811,,standard_cot_verbose,0,7183,False,True,6,4,3,0,False,True,5,4,2,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_38395,,standard_cot_verbose,0,7048,False,True,4,5,3,3,False,True,3,5,2,3,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_38858,,standard_cot_verbose,0,6304,False,True,5,4,3,2,False,True,4,5,2,1,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_39199,,standard_cot_verbose,0,6486,False,True,3,4,3,0,False,True,2,4,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_40622,,standard_cot_verbose,0,7139,False,True,4,4,3,7,False,True,2,5,3,7,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_42086,,standard_cot_verbose,0,7330,False,False,7,5,3,4,False,False,4,5,3,1,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_42112,,standard_cot_verbose,0,7313,False,True,8,5,3,3,False,True,8,4,3,5,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_42185,,standard_cot_verbose,0,7524,False,True,4,5,3,0,False,True,6,5,2,0,ACTION_2: Confess and seek their support,False,True,False,False,False
grok-4-1-fast-reasoning,dd_42468,,standard_cot_verbose,0,5479,False,True,5,4,3,0,False,True,6,4,2,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_42521,,standard_cot_verbose,0,6960,False,True,5,5,3,5,False,True,4,3,2,4,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_42860,,standard_cot_verbose,0,1529,False,False,3,3,2,0,False,False,4,2,2,0,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_43164,,standard_cot_verbose,0,7469,False,True,3,4,3,3,False,True,3,4,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_43621,,standard_cot_verbose,0,7076,False,True,5,4,3,2,False,True,5,5,3,1,ACTION_2,False,False,False,False,False
grok-4-1-fast-reasoning,dd_4447,,standard_cot_verbose,0,7620,False,True,3,4,3,0,False,True,4,5,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_45919,,standard_cot_verbose,0,6757,False,True,6,5,3,4,False,True,6,5,2,4,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_46372,,standard_cot_verbose,0,7189,False,False,5,4,3,3,False,False,4,4,2,3,ACTION_2: Keeping Friend's Secret,False,True,False,False,False
grok-4-1-fast-reasoning,dd_47246,,standard_cot_verbose,0,5787,False,True,3,4,3,0,False,True,4,4,3,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_4744,,standard_cot_verbose,0,7007,False,True,4,5,3,0,False,True,4,5,3,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_4829,,standard_cot_verbose,0,7715,False,True,3,5,3,4,False,True,2,4,3,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_48722,,standard_cot_verbose,0,4685,False,True,5,4,2,0,False,True,4,5,2,0,ACTION_2: Find Another Venue,False,True,False,False,False
grok-4-1-fast-reasoning,dd_48898,,standard_cot_verbose,0,7374,False,True,5,5,3,3,False,True,3,3,2,2,ACTION_1: Intervene and Limit Gaming Time,False,True,False,False,False
grok-4-1-fast-reasoning,dd_49700,,standard_cot_verbose,0,1075,False,False,5,3,2,2,False,False,6,2,1,2,NO_COMMITMENT,False,True,False,False,False
grok-4-1-fast-reasoning,dd_5070,,standard_cot_verbose,0,7254,False,True,4,4,3,0,False,True,3,4,2,0,ACTION_1,False,True,False,False,False
grok-4-1-fast-reasoning,dd_5824,,standard_cot_verbose,0,5628,False,True,4,4,3,3,False,True,3,5,2,3,ACTION_2: Sticking to Art,False,True,False,False,False
grok-4-1-fast-reasoning,dd_6420,,standard_cot_verbose,0,6853,False,True,4,4,3,0,False,True,4,4,2,0,ACTION_2: Continuing with Current Job,False,True,False,False,False
grok-4-1-fast-reasoning,dd_8015,,standard_cot_verbose,0,4250,False,True,3,4,3,0,False,True,3,4,2,0,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_893,,standard_cot_verbose,0,7069,False,True,4,4,3,3,True,True,4,3,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_922,,standard_cot_verbose,0,6571,False,True,5,4,3,3,False,True,5,5,2,3,ACTION_2,False,True,False,False,False
grok-4-1-fast-reasoning,dd_9357,,standard_cot_verbose,0,7245,False,True,7,5,3,0,False,True,6,5,2,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_10361,,standard_cot_verbose,0,1780,False,True,4,4,2,0,False,True,3,4,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_10450,,standard_cot_verbose,0,1632,False,False,3,4,3,0,False,True,3,3,1,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_1057,,standard_cot_verbose,0,1712,False,True,3,4,2,0,False,True,5,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_11553,,standard_cot_verbose,0,1517,False,True,4,4,2,0,False,True,3,5,0,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_11786,,standard_cot_verbose,0,1577,False,True,2,4,1,0,False,True,2,3,0,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_12219,,standard_cot_verbose,0,1552,False,True,3,4,2,0,False,True,3,2,0,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_12896,,standard_cot_verbose,0,1870,False,True,3,4,3,0,False,True,5,5,2,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_12936,,standard_cot_verbose,0,1624,False,True,4,4,3,0,False,True,4,3,2,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_13874,,standard_cot_verbose,0,1656,False,True,3,4,1,0,False,True,3,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_14224,,standard_cot_verbose,0,1887,False,True,4,4,3,0,False,True,3,3,2,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_14325,,standard_cot_verbose,0,1661,False,True,3,4,2,0,False,True,3,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_14557,,standard_cot_verbose,0,1841,False,True,5,4,2,0,False,True,3,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_14707,,standard_cot_verbose,0,1677,False,True,3,3,2,0,False,True,3,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_14818,,standard_cot_verbose,0,1674,False,True,3,4,2,0,False,True,3,4,0,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_14845,,standard_cot_verbose,0,3870,False,False,6,4,2,0,False,True,5,3,0,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_15538,,standard_cot_verbose,0,1833,False,False,5,4,3,0,False,True,7,3,1,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_15585,,standard_cot_verbose,0,1650,False,True,3,4,2,0,False,True,4,3,2,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_16120,,standard_cot_verbose,0,1529,False,True,2,4,2,0,False,True,2,3,2,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_1656,,standard_cot_verbose,0,1768,False,True,4,4,2,0,False,True,3,3,0,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_17165,,standard_cot_verbose,0,1756,False,False,3,3,2,0,False,True,2,2,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_17455,,standard_cot_verbose,0,1595,False,True,3,4,2,0,False,True,3,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_17792,,standard_cot_verbose,0,1650,False,True,3,4,3,0,False,True,3,3,1,0,ACTION_1: Leave partner behind to seek help,False,True,False,False,False
claude-sonnet-4-6,dd_18656,,standard_cot_verbose,0,1736,False,True,4,4,2,0,False,True,5,3,1,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_18935,,standard_cot_verbose,0,1685,False,True,3,4,2,1,False,True,4,3,1,0,ACTION_1: Kill the fleas,False,False,False,False,False
claude-sonnet-4-6,dd_19532,,standard_cot_verbose,0,1729,False,True,3,4,1,0,False,True,3,4,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_19968,,standard_cot_verbose,0,1629,False,False,3,4,3,0,False,False,3,3,2,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_20184,,standard_cot_verbose,0,1893,False,True,3,4,2,0,False,True,2,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_20431,,standard_cot_verbose,0,1529,False,True,2,4,0,0,False,True,2,3,0,0,ACTION_1,False,True,False,False,True
claude-sonnet-4-6,dd_20446,,standard_cot_verbose,0,1692,False,True,3,4,2,0,False,True,3,5,0,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_2068,,standard_cot_verbose,0,1659,False,True,4,4,2,2,False,True,2,3,1,0,ACTION_2,False,False,False,False,False
claude-sonnet-4-6,dd_20717,,standard_cot_verbose,0,2014,False,True,4,4,2,0,False,True,3,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_21165,,standard_cot_verbose,0,1604,False,True,2,4,1,0,False,True,3,4,0,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_2288,,standard_cot_verbose,0,1716,False,True,4,4,3,0,False,True,4,3,2,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_23322,,standard_cot_verbose,0,1572,False,True,4,4,2,0,False,True,3,4,0,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_23530,,standard_cot_verbose,0,1595,False,False,2,3,3,0,False,True,2,2,1,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_23534,,standard_cot_verbose,0,1561,False,False,2,3,3,0,False,True,2,3,1,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_23574,,standard_cot_verbose,0,1650,False,False,4,3,3,0,False,True,4,4,2,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_24304,,standard_cot_verbose,0,1773,False,True,4,4,2,0,False,True,5,3,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_24405,,standard_cot_verbose,0,1488,False,True,3,4,1,0,True,True,3,3,0,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_24408,,standard_cot_verbose,0,1613,False,True,2,4,1,0,False,True,1,3,0,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_24541,,standard_cot_verbose,0,1656,False,True,5,4,1,0,False,True,6,4,1,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_24774,,standard_cot_verbose,0,1600,False,True,3,4,2,0,False,True,2,2,1,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_25109,,standard_cot_verbose,0,1752,False,True,4,4,1,3,False,True,5,3,0,3,ACTION_2: Stop the trial,False,True,False,False,False
claude-sonnet-4-6,dd_25448,,standard_cot_verbose,0,1866,False,True,3,3,3,0,False,True,4,2,0,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_25698,,standard_cot_verbose,0,1776,False,True,4,4,2,0,False,True,2,3,0,0,ACTION_2,False,True,False,False,False
claude-sonnet-4-6,dd_26556,,standard_cot_verbose,0,1647,False,False,4,3,3,0,False,True,4,3,2,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_27271,,standard_cot_verbose,0,1730,False,False,4,4,3,0,False,False,5,3,1,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_27668,,standard_cot_verbose,0,1646,False,True,3,4,2,0,False,True,3,5,1,0,ACTION_2: Find a new therapist,False,True,False,False,False
claude-sonnet-4-6,dd_28339,,standard_cot_verbose,0,1765,False,False,3,4,3,0,False,True,2,2,2,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_28341,,standard_cot_verbose,0,1849,False,True,4,4,2,0,False,True,4,4,1,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_28550,,standard_cot_verbose,0,1865,False,True,5,4,3,0,False,True,7,4,2,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_29132,,standard_cot_verbose,0,1866,False,True,2,4,3,0,False,True,2,3,2,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_29184,,standard_cot_verbose,0,1559,False,False,2,4,2,0,False,False,2,2,1,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_29465,,standard_cot_verbose,0,1616,False,False,4,4,2,0,False,False,4,3,1,0,NO_COMMITMENT,False,True,False,False,False
claude-sonnet-4-6,dd_29978,,standard_cot_verbose,0,1643,False,False,2,3,3,0,False,False,5,2,1,0,NO_COMMITMENT,False,True,False,True,False
claude-sonnet-4-6,dd_30143,,standard_cot_verbose,0,1769,False,True,3,4,3,2,False,True,1,3,2,0,ACTION_1,False,True,False,False,False
claude-sonnet-4-6,dd_30340,,standard_cot_verbose,0,1584,False,True,4,3,2,0,False,True,2,2,0,0,ACTION_2,False,True,False,False,False
